"날짜","일차","출발시간","소요시간","눈비","교통량합계1종","교통량합계2종","인구수","교통량합계"
2013-02-08,0,0,91,TRUE,11369763,523201,10388055,11892964
2013-02-09,1,0,132,TRUE,11369763,523201,10388055,11892964
2013-02-10,2,0,83,TRUE,11369763,523201,10388055,11892964
2013-02-11,3,0,87,TRUE,11369763,523201,10388055,11892964
2013-02-12,4,0,84,TRUE,11369763,523201,10388055,11892964
2013-02-08,0,1,88,TRUE,7518962,470000,10388055,7988962
2013-02-09,1,1,129,TRUE,7518962,470000,10388055,7988962
2013-02-10,2,1,82,TRUE,7518962,470000,10388055,7988962
2013-02-11,3,1,85,FALSE,7518962,470000,10388055,7988962
2013-02-12,4,1,82,FALSE,7518962,470000,10388055,7988962
2013-02-08,0,2,88,TRUE,5250235,496078,10388055,5746313
2013-02-09,1,2,121,TRUE,5250235,496078,10388055,5746313
2013-02-10,2,2,102,TRUE,5250235,496078,10388055,5746313
2013-02-11,3,2,89,FALSE,5250235,496078,10388055,5746313
2013-02-12,4,2,78,FALSE,5250235,496078,10388055,5746313
2013-02-08,0,3,87,TRUE,4230974,624683,10388055,4855657
2013-02-09,1,3,124,TRUE,4230974,624683,10388055,4855657
2013-02-10,2,3,100,TRUE,4230974,624683,10388055,4855657
2013-02-11,3,3,84,TRUE,4230974,624683,10388055,4855657
2013-02-12,4,3,79,TRUE,4230974,624683,10388055,4855657
2013-02-08,0,4,91,TRUE,4975804,874748,10388055,5850552
2013-02-09,1,4,119,TRUE,4975804,874748,10388055,5850552
2013-02-10,2,4,93,TRUE,4975804,874748,10388055,5850552
2013-02-11,3,4,85,TRUE,4975804,874748,10388055,5850552
2013-02-12,4,4,84,TRUE,4975804,874748,10388055,5850552
2013-02-08,0,5,97,TRUE,10667595,1498576,10388055,12166171
2013-02-09,1,5,118,TRUE,10667595,1498576,10388055,12166171
2013-02-10,2,5,106,TRUE,10667595,1498576,10388055,12166171
2013-02-11,3,5,81,TRUE,10667595,1498576,10388055,12166171
2013-02-12,4,5,79,TRUE,10667595,1498576,10388055,12166171
2013-02-08,0,6,96,TRUE,23601930,2654556,10388055,26256486
2013-02-09,1,6,128,TRUE,23601930,2654556,10388055,26256486
2013-02-10,2,6,100,TRUE,23601930,2654556,10388055,26256486
2013-02-11,3,6,81,TRUE,23601930,2654556,10388055,26256486
2013-02-12,4,6,80,TRUE,23601930,2654556,10388055,26256486
2013-02-08,0,7,89,TRUE,36380071,3255498,10388055,39635569
2013-02-09,1,7,133,TRUE,36380071,3255498,10388055,39635569
2013-02-10,2,7,97,TRUE,36380071,3255498,10388055,39635569
2013-02-11,3,7,80,TRUE,36380071,3255498,10388055,39635569
2013-02-12,4,7,89,TRUE,36380071,3255498,10388055,39635569
2013-02-08,0,8,90,TRUE,41280228,3575060,10388055,44855288
2013-02-09,1,8,133,TRUE,41280228,3575060,10388055,44855288
2013-02-10,2,8,94,TRUE,41280228,3575060,10388055,44855288
2013-02-11,3,8,80,TRUE,41280228,3575060,10388055,44855288
2013-02-12,4,8,87,TRUE,41280228,3575060,10388055,44855288
2013-02-08,0,9,91,TRUE,43804586,4235654,10388055,48040240
2013-02-09,1,9,149,TRUE,43804586,4235654,10388055,48040240
2013-02-10,2,9,97,TRUE,43804586,4235654,10388055,48040240
2013-02-11,3,9,86,TRUE,43804586,4235654,10388055,48040240
2013-02-12,4,9,90,TRUE,43804586,4235654,10388055,48040240
2013-02-08,0,10,91,TRUE,49511497,4352751,10388055,53864248
2013-02-09,1,10,163,TRUE,49511497,4352751,10388055,53864248
2013-02-10,2,10,95,TRUE,49511497,4352751,10388055,53864248
2013-02-11,3,10,80,TRUE,49511497,4352751,10388055,53864248
2013-02-12,4,10,90,TRUE,49511497,4352751,10388055,53864248
2013-02-08,0,11,94,TRUE,50752300,4102493,10388055,54854793
2013-02-09,1,11,166,TRUE,50752300,4102493,10388055,54854793
2013-02-10,2,11,94,TRUE,50752300,4102493,10388055,54854793
2013-02-11,3,11,85,TRUE,50752300,4102493,10388055,54854793
2013-02-12,4,11,89,TRUE,50752300,4102493,10388055,54854793
2013-02-08,0,12,101,TRUE,48271340,3725102,10388055,51996442
2013-02-09,1,12,162,TRUE,48271340,3725102,10388055,51996442
2013-02-10,2,12,99,TRUE,48271340,3725102,10388055,51996442
2013-02-11,3,12,87,TRUE,48271340,3725102,10388055,51996442
2013-02-12,4,12,89,TRUE,48271340,3725102,10388055,51996442
2013-02-08,0,13,118,TRUE,50593221,3709434,10388055,54302655
2013-02-09,1,13,137,TRUE,50593221,3709434,10388055,54302655
2013-02-10,2,13,105,TRUE,50593221,3709434,10388055,54302655
2013-02-11,3,13,92,TRUE,50593221,3709434,10388055,54302655
2013-02-12,4,13,89,TRUE,50593221,3709434,10388055,54302655
2013-02-08,0,14,115,TRUE,53189461,3867277,10388055,57056738
2013-02-09,1,14,137,TRUE,53189461,3867277,10388055,57056738
2013-02-10,2,14,108,TRUE,53189461,3867277,10388055,57056738
2013-02-11,3,14,92,TRUE,53189461,3867277,10388055,57056738
2013-02-12,4,14,91,TRUE,53189461,3867277,10388055,57056738
2013-02-08,0,15,125,TRUE,54787052,3692778,10388055,58479830
2013-02-09,1,15,123,TRUE,54787052,3692778,10388055,58479830
2013-02-10,2,15,117,TRUE,54787052,3692778,10388055,58479830
2013-02-11,3,15,93,TRUE,54787052,3692778,10388055,58479830
2013-02-12,4,15,91,TRUE,54787052,3692778,10388055,58479830
2013-02-08,0,16,136,TRUE,56287190,3363121,10388055,59650311
2013-02-09,1,16,107,TRUE,56287190,3363121,10388055,59650311
2013-02-10,2,16,121,TRUE,56287190,3363121,10388055,59650311
2013-02-11,3,16,93,TRUE,56287190,3363121,10388055,59650311
2013-02-12,4,16,88,TRUE,56287190,3363121,10388055,59650311
2013-02-08,0,17,149,TRUE,58878514,2924553,10388055,61803067
2013-02-09,1,17,106,TRUE,58878514,2924553,10388055,61803067
2013-02-10,2,17,156,TRUE,58878514,2924553,10388055,61803067
2013-02-11,3,17,94,TRUE,58878514,2924553,10388055,61803067
2013-02-12,4,17,88,TRUE,58878514,2924553,10388055,61803067
2013-02-08,0,18,167,TRUE,54782095,2222097,10388055,57004192
2013-02-09,1,18,98,TRUE,54782095,2222097,10388055,57004192
2013-02-10,2,18,160,TRUE,54782095,2222097,10388055,57004192
2013-02-11,3,18,93,TRUE,54782095,2222097,10388055,57004192
2013-02-12,4,18,91,TRUE,54782095,2222097,10388055,57004192
2013-02-08,0,19,185,TRUE,43816635,1647751,10388055,45464386
2013-02-09,1,19,93,TRUE,43816635,1647751,10388055,45464386
2013-02-10,2,19,156,FALSE,43816635,1647751,10388055,45464386
2013-02-11,3,19,94,FALSE,43816635,1647751,10388055,45464386
2013-02-12,4,19,91,FALSE,43816635,1647751,10388055,45464386
2013-02-08,0,20,202,FALSE,36060321,1229771,10388055,37290092
2013-02-09,1,20,93,TRUE,36060321,1229771,10388055,37290092
2013-02-10,2,20,145,FALSE,36060321,1229771,10388055,37290092
2013-02-11,3,20,95,FALSE,36060321,1229771,10388055,37290092
2013-02-12,4,20,87,FALSE,36060321,1229771,10388055,37290092
2013-02-08,0,21,211,TRUE,30450086,926420,10388055,31376506
2013-02-09,1,21,91,TRUE,30450086,926420,10388055,31376506
2013-02-10,2,21,128,TRUE,30450086,926420,10388055,31376506
2013-02-11,3,21,92,TRUE,30450086,926420,10388055,31376506
2013-02-12,4,21,92,TRUE,30450086,926420,10388055,31376506
2013-02-08,0,22,212,FALSE,23724302,711809,10388055,24436111
2013-02-09,1,22,88,TRUE,23724302,711809,10388055,24436111
2013-02-10,2,22,116,FALSE,23724302,711809,10388055,24436111
2013-02-11,3,22,86,FALSE,23724302,711809,10388055,24436111
2013-02-12,4,22,91,TRUE,23724302,711809,10388055,24436111
2013-02-08,0,23,183,FALSE,16703904,586946,10388055,17290850
2013-02-09,1,23,89,TRUE,16703904,586946,10388055,17290850
2013-02-10,2,23,107,FALSE,16703904,586946,10388055,17290850
2013-02-11,3,23,85,FALSE,16703904,586946,10388055,17290850
2013-02-12,4,23,88,TRUE,16703904,586946,10388055,17290850
2014-01-29,0,0,84,FALSE,10664105,428069,10369593,11092174
2014-01-30,1,0,155,FALSE,10664105,428069,10369593,11092174
2014-01-31,2,0,81,FALSE,10664105,428069,10369593,11092174
2014-02-01,3,0,82,FALSE,10664105,428069,10369593,11092174
2014-02-02,4,0,80,FALSE,10664105,428069,10369593,11092174
2014-01-29,0,1,82,FALSE,7069420,403697,10369593,7473117
2014-01-30,1,1,158,FALSE,7069420,403697,10369593,7473117
2014-01-31,2,1,82,FALSE,7069420,403697,10369593,7473117
2014-02-01,3,1,82,FALSE,7069420,403697,10369593,7473117
2014-02-02,4,1,80,FALSE,7069420,403697,10369593,7473117
2014-01-29,0,2,82,FALSE,4976310,439135,10369593,5415445
2014-01-30,1,2,150,FALSE,4976310,439135,10369593,5415445
2014-01-31,2,2,83,FALSE,4976310,439135,10369593,5415445
2014-02-01,3,2,87,FALSE,4976310,439135,10369593,5415445
2014-02-02,4,2,83,FALSE,4976310,439135,10369593,5415445
2014-01-29,0,3,83,FALSE,4047937,540574,10369593,4588511
2014-01-30,1,3,146,FALSE,4047937,540574,10369593,4588511
2014-01-31,2,3,85,FALSE,4047937,540574,10369593,4588511
2014-02-01,3,3,83,FALSE,4047937,540574,10369593,4588511
2014-02-02,4,3,82,TRUE,4047937,540574,10369593,4588511
2014-01-29,0,4,80,FALSE,4811616,777718,10369593,5589334
2014-01-30,1,4,154,FALSE,4811616,777718,10369593,5589334
2014-01-31,2,4,87,FALSE,4811616,777718,10369593,5589334
2014-02-01,3,4,82,FALSE,4811616,777718,10369593,5589334
2014-02-02,4,4,85,FALSE,4811616,777718,10369593,5589334
2014-01-29,0,5,81,FALSE,10497962,1328908,10369593,11826870
2014-01-30,1,5,148,FALSE,10497962,1328908,10369593,11826870
2014-01-31,2,5,87,FALSE,10497962,1328908,10369593,11826870
2014-02-01,3,5,82,FALSE,10497962,1328908,10369593,11826870
2014-02-02,4,5,87,FALSE,10497962,1328908,10369593,11826870
2014-01-29,0,6,83,FALSE,22667811,2378576,10369593,25046387
2014-01-30,1,6,152,FALSE,22667811,2378576,10369593,25046387
2014-01-31,2,6,89,FALSE,22667811,2378576,10369593,25046387
2014-02-01,3,6,80,FALSE,22667811,2378576,10369593,25046387
2014-02-02,4,6,84,FALSE,22667811,2378576,10369593,25046387
2014-01-29,0,7,84,FALSE,34632727,2928182,10369593,37560909
2014-01-30,1,7,168,FALSE,34632727,2928182,10369593,37560909
2014-01-31,2,7,87,FALSE,34632727,2928182,10369593,37560909
2014-02-01,3,7,80,FALSE,34632727,2928182,10369593,37560909
2014-02-02,4,7,81,FALSE,34632727,2928182,10369593,37560909
2014-01-29,0,8,85,FALSE,39337003,3200702,10369593,42537705
2014-01-30,1,8,174,FALSE,39337003,3200702,10369593,42537705
2014-01-31,2,8,90,FALSE,39337003,3200702,10369593,42537705
2014-02-01,3,8,79,FALSE,39337003,3200702,10369593,42537705
2014-02-02,4,8,81,FALSE,39337003,3200702,10369593,42537705
2014-01-29,0,9,85,FALSE,42167656,3756916,10369593,45924572
2014-01-30,1,9,177,TRUE,42167656,3756916,10369593,45924572
2014-01-31,2,9,89,FALSE,42167656,3756916,10369593,45924572
2014-02-01,3,9,79,FALSE,42167656,3756916,10369593,45924572
2014-02-02,4,9,82,FALSE,42167656,3756916,10369593,45924572
2014-01-29,0,10,87,FALSE,47533535,3853842,10369593,51387377
2014-01-30,1,10,203,FALSE,47533535,3853842,10369593,51387377
2014-01-31,2,10,87,FALSE,47533535,3853842,10369593,51387377
2014-02-01,3,10,81,FALSE,47533535,3853842,10369593,51387377
2014-02-02,4,10,84,FALSE,47533535,3853842,10369593,51387377
2014-01-29,0,11,92,FALSE,48787949,3627356,10369593,52415305
2014-01-30,1,11,205,FALSE,48787949,3627356,10369593,52415305
2014-01-31,2,11,88,FALSE,48787949,3627356,10369593,52415305
2014-02-01,3,11,82,FALSE,48787949,3627356,10369593,52415305
2014-02-02,4,11,84,FALSE,48787949,3627356,10369593,52415305
2014-01-29,0,12,102,FALSE,46535186,3279596,10369593,49814782
2014-01-30,1,12,225,TRUE,46535186,3279596,10369593,49814782
2014-01-31,2,12,97,FALSE,46535186,3279596,10369593,49814782
2014-02-01,3,12,85,FALSE,46535186,3279596,10369593,49814782
2014-02-02,4,12,87,FALSE,46535186,3279596,10369593,49814782
2014-01-29,0,13,113,FALSE,48787900,3281063,10369593,52068963
2014-01-30,1,13,216,FALSE,48787900,3281063,10369593,52068963
2014-01-31,2,13,107,FALSE,48787900,3281063,10369593,52068963
2014-02-01,3,13,88,FALSE,48787900,3281063,10369593,52068963
2014-02-02,4,13,89,FALSE,48787900,3281063,10369593,52068963
2014-01-29,0,14,125,FALSE,51182357,3402421,10369593,54584778
2014-01-30,1,14,206,FALSE,51182357,3402421,10369593,54584778
2014-01-31,2,14,119,FALSE,51182357,3402421,10369593,54584778
2014-02-01,3,14,88,FALSE,51182357,3402421,10369593,54584778
2014-02-02,4,14,91,FALSE,51182357,3402421,10369593,54584778
2014-01-29,0,15,139,FALSE,52688987,3237139,10369593,55926126
2014-01-30,1,15,187,FALSE,52688987,3237139,10369593,55926126
2014-01-31,2,15,135,FALSE,52688987,3237139,10369593,55926126
2014-02-01,3,15,89,TRUE,52688987,3237139,10369593,55926126
2014-02-02,4,15,89,FALSE,52688987,3237139,10369593,55926126
2014-01-29,0,16,142,FALSE,54145365,2947730,10369593,57093095
2014-01-30,1,16,172,FALSE,54145365,2947730,10369593,57093095
2014-01-31,2,16,146,FALSE,54145365,2947730,10369593,57093095
2014-02-01,3,16,91,FALSE,54145365,2947730,10369593,57093095
2014-02-02,4,16,92,FALSE,54145365,2947730,10369593,57093095
2014-01-29,0,17,156,FALSE,56495908,2544881,10369593,59040789
2014-01-30,1,17,157,FALSE,56495908,2544881,10369593,59040789
2014-01-31,2,17,133,FALSE,56495908,2544881,10369593,59040789
2014-02-01,3,17,94,FALSE,56495908,2544881,10369593,59040789
2014-02-02,4,17,88,FALSE,56495908,2544881,10369593,59040789
2014-01-29,0,18,186,FALSE,51935152,1899864,10369593,53835016
2014-01-30,1,18,146,FALSE,51935152,1899864,10369593,53835016
2014-01-31,2,18,144,FALSE,51935152,1899864,10369593,53835016
2014-02-01,3,18,90,TRUE,51935152,1899864,10369593,53835016
2014-02-02,4,18,95,FALSE,51935152,1899864,10369593,53835016
2014-01-29,0,19,194,FALSE,41347664,1393542,10369593,42741206
2014-01-30,1,19,134,FALSE,41347664,1393542,10369593,42741206
2014-01-31,2,19,168,FALSE,41347664,1393542,10369593,42741206
2014-02-01,3,19,98,FALSE,41347664,1393542,10369593,42741206
2014-02-02,4,19,91,FALSE,41347664,1393542,10369593,42741206
2014-01-29,0,20,222,FALSE,33856752,1026109,10369593,34882861
2014-01-30,1,20,121,FALSE,33856752,1026109,10369593,34882861
2014-01-31,2,20,161,FALSE,33856752,1026109,10369593,34882861
2014-02-01,3,20,102,FALSE,33856752,1026109,10369593,34882861
2014-02-02,4,20,85,FALSE,33856752,1026109,10369593,34882861
2014-01-29,0,21,239,FALSE,28500236,773565,10369593,29273801
2014-01-30,1,21,110,FALSE,28500236,773565,10369593,29273801
2014-01-31,2,21,144,FALSE,28500236,773565,10369593,29273801
2014-02-01,3,21,90,TRUE,28500236,773565,10369593,29273801
2014-02-02,4,21,90,FALSE,28500236,773565,10369593,29273801
2014-01-29,0,22,222,FALSE,22198420,586052,10369593,22784472
2014-01-30,1,22,102,FALSE,22198420,586052,10369593,22784472
2014-01-31,2,22,127,FALSE,22198420,586052,10369593,22784472
2014-02-01,3,22,96,FALSE,22198420,586052,10369593,22784472
2014-02-02,4,22,87,FALSE,22198420,586052,10369593,22784472
2014-01-29,0,23,229,FALSE,15628431,493217,10369593,16121648
2014-01-30,1,23,99,FALSE,15628431,493217,10369593,16121648
2014-01-31,2,23,114,FALSE,15628431,493217,10369593,16121648
2014-02-01,3,23,87,FALSE,15628431,493217,10369593,16121648
2014-02-02,4,23,85,FALSE,15628431,493217,10369593,16121648
2015-02-17,0,0,97,TRUE,9634333,349885,10297138,9984218
2015-02-18,1,0,219,FALSE,9634333,349885,10297138,9984218
2015-02-19,2,0,84,FALSE,9634333,349885,10297138,9984218
2015-02-21,3,0,81,FALSE,9634333,349885,10297138,9984218
2015-02-22,4,0,82,TRUE,9634333,349885,10297138,9984218
2015-02-17,0,1,81,FALSE,6379793,334236,10297138,6714029
2015-02-18,1,1,201,FALSE,6379793,334236,10297138,6714029
2015-02-19,2,1,85,FALSE,6379793,334236,10297138,6714029
2015-02-21,3,1,81,FALSE,6379793,334236,10297138,6714029
2015-02-22,4,1,81,FALSE,6379793,334236,10297138,6714029
2015-02-17,0,2,83,FALSE,4484777,350976,10297138,4835753
2015-02-18,1,2,188,FALSE,4484777,350976,10297138,4835753
2015-02-19,2,2,83,FALSE,4484777,350976,10297138,4835753
2015-02-21,3,2,81,FALSE,4484777,350976,10297138,4835753
2015-02-22,4,2,81,FALSE,4484777,350976,10297138,4835753
2015-02-17,0,3,92,TRUE,3678378,420472,10297138,4098850
2015-02-18,1,3,173,FALSE,3678378,420472,10297138,4098850
2015-02-19,2,3,90,FALSE,3678378,420472,10297138,4098850
2015-02-21,3,3,79,FALSE,3678378,420472,10297138,4098850
2015-02-22,4,3,86,TRUE,3678378,420472,10297138,4098850
2015-02-17,0,4,82,FALSE,4420664,625854,10297138,5046518
2015-02-18,1,4,178,FALSE,4420664,625854,10297138,5046518
2015-02-19,2,4,87,FALSE,4420664,625854,10297138,5046518
2015-02-21,3,4,84,FALSE,4420664,625854,10297138,5046518
2015-02-22,4,4,84,FALSE,4420664,625854,10297138,5046518
2015-02-17,0,5,83,FALSE,9802332,1129404,10297138,10931736
2015-02-18,1,5,166,FALSE,9802332,1129404,10297138,10931736
2015-02-19,2,5,88,FALSE,9802332,1129404,10297138,10931736
2015-02-21,3,5,79,FALSE,9802332,1129404,10297138,10931736
2015-02-22,4,5,83,FALSE,9802332,1129404,10297138,10931736
2015-02-17,0,6,101,FALSE,20616664,2010425,10297138,22627089
2015-02-18,1,6,157,FALSE,20616664,2010425,10297138,22627089
2015-02-19,2,6,89,FALSE,20616664,2010425,10297138,22627089
2015-02-21,3,6,81,FALSE,20616664,2010425,10297138,22627089
2015-02-22,4,6,87,TRUE,20616664,2010425,10297138,22627089
2015-02-17,0,7,96,FALSE,30952977,2482074,10297138,33435051
2015-02-18,1,7,181,FALSE,30952977,2482074,10297138,33435051
2015-02-19,2,7,89,FALSE,30952977,2482074,10297138,33435051
2015-02-21,3,7,83,FALSE,30952977,2482074,10297138,33435051
2015-02-22,4,7,82,FALSE,30952977,2482074,10297138,33435051
2015-02-17,0,8,93,FALSE,35281079,2663525,10297138,37944604
2015-02-18,1,8,171,FALSE,35281079,2663525,10297138,37944604
2015-02-19,2,8,94,FALSE,35281079,2663525,10297138,37944604
2015-02-21,3,8,83,FALSE,35281079,2663525,10297138,37944604
2015-02-22,4,8,79,FALSE,35281079,2663525,10297138,37944604
2015-02-17,0,9,86,FALSE,38254802,3126358,10297138,41381160
2015-02-18,1,9,182,FALSE,38254802,3126358,10297138,41381160
2015-02-19,2,9,94,FALSE,38254802,3126358,10297138,41381160
2015-02-21,3,9,85,FALSE,38254802,3126358,10297138,41381160
2015-02-22,4,9,82,FALSE,38254802,3126358,10297138,41381160
2015-02-17,0,10,93,FALSE,43069839,3179672,10297138,46249511
2015-02-18,1,10,203,FALSE,43069839,3179672,10297138,46249511
2015-02-19,2,10,99,FALSE,43069839,3179672,10297138,46249511
2015-02-21,3,10,86,FALSE,43069839,3179672,10297138,46249511
2015-02-22,4,10,81,FALSE,43069839,3179672,10297138,46249511
2015-02-17,0,11,90,FALSE,44201190,2984235,10297138,47185425
2015-02-18,1,11,215,FALSE,44201190,2984235,10297138,47185425
2015-02-19,2,11,103,FALSE,44201190,2984235,10297138,47185425
2015-02-21,3,11,84,FALSE,44201190,2984235,10297138,47185425
2015-02-22,4,11,81,FALSE,44201190,2984235,10297138,47185425
2015-02-17,0,12,112,FALSE,42295246,2695285,10297138,44990531
2015-02-18,1,12,242,FALSE,42295246,2695285,10297138,44990531
2015-02-19,2,12,113,FALSE,42295246,2695285,10297138,44990531
2015-02-21,3,12,88,TRUE,42295246,2695285,10297138,44990531
2015-02-22,4,12,84,FALSE,42295246,2695285,10297138,44990531
2015-02-17,0,13,113,FALSE,44362355,2700678,10297138,47063033
2015-02-18,1,13,251,FALSE,44362355,2700678,10297138,47063033
2015-02-19,2,13,128,FALSE,44362355,2700678,10297138,47063033
2015-02-21,3,13,92,FALSE,44362355,2700678,10297138,47063033
2015-02-22,4,13,83,FALSE,44362355,2700678,10297138,47063033
2015-02-17,0,14,126,FALSE,46418602,2792621,10297138,49211223
2015-02-18,1,14,243,FALSE,46418602,2792621,10297138,49211223
2015-02-19,2,14,143,FALSE,46418602,2792621,10297138,49211223
2015-02-21,3,14,88,FALSE,46418602,2792621,10297138,49211223
2015-02-22,4,14,85,FALSE,46418602,2792621,10297138,49211223
2015-02-17,0,15,139,FALSE,47735132,2666216,10297138,50401348
2015-02-18,1,15,203,FALSE,47735132,2666216,10297138,50401348
2015-02-19,2,15,158,FALSE,47735132,2666216,10297138,50401348
2015-02-21,3,15,94,TRUE,47735132,2666216,10297138,50401348
2015-02-22,4,15,86,FALSE,47735132,2666216,10297138,50401348
