"SUBJECT","LOCATION","FREQUENCY","TIME","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"LOLITOAA","G-7","M","2015-01","IDX","0",,100.3804,
"LOLITOAA","G-7","M","2015-02","IDX","0",,100.3731,
"LOLITOAA","G-7","M","2015-03","IDX","0",,100.366,
"LOLITOAA","G-7","M","2015-04","IDX","0",,100.3519,
"LOLITOAA","G-7","M","2015-05","IDX","0",,100.319,
"LOLITOAA","G-7","M","2015-06","IDX","0",,100.2638,
"LOLITOAA","G-7","M","2015-07","IDX","0",,100.1708,
"LOLITOAA","G-7","M","2015-08","IDX","0",,100.0531,
"LOLITOAA","G-7","M","2015-09","IDX","0",,99.93197,
"LOLITOAA","G-7","M","2015-10","IDX","0",,99.82565,
"LOLITOAA","G-7","M","2015-11","IDX","0",,99.73101,
"LOLITOAA","G-7","M","2015-12","IDX","0",,99.64354,
"LOLITOAA","G-7","M","2016-01","IDX","0",,99.56979,
"LOLITOAA","G-7","M","2016-02","IDX","0",,99.51683,
"LOLITOAA","G-7","M","2016-03","IDX","0",,99.4909,
"LOLITOAA","G-7","M","2016-04","IDX","0",,99.48226,
"LOLITOAA","G-7","M","2016-05","IDX","0",,99.48247,
"LOLITOAA","G-7","M","2016-06","IDX","0",,99.48943,
"LOLITOAA","G-7","M","2016-07","IDX","0",,99.51235,
"LOLITOAA","G-7","M","2016-08","IDX","0",,99.56426,
"LOLITOAA","G-7","M","2016-09","IDX","0",,99.65379,
"LOLITOAA","G-7","M","2016-10","IDX","0",,99.77477,
"LOLITOAA","G-7","M","2016-11","IDX","0",,99.9103,
"LOLITOAA","G-7","M","2016-12","IDX","0",,100.0466,
"LOLITOAA","G-7","M","2017-01","IDX","0",,100.1645,
"LOLITOAA","G-7","M","2017-02","IDX","0",,100.259,
"LOLITOAA","G-7","M","2017-03","IDX","0",,100.3355,
"LOLITOAA","G-7","M","2017-04","IDX","0",,100.3993,
"LOLITOAA","G-7","M","2017-05","IDX","0",,100.459,
"LOLITOAA","G-7","M","2017-06","IDX","0",,100.5176,
"LOLITOAA","G-7","M","2017-07","IDX","0",,100.574,
"LOLITOAA","G-7","M","2017-08","IDX","0",,100.6389,
"LOLITOAA","G-7","M","2017-09","IDX","0",,100.709,
"LOLITOAA","G-7","M","2017-10","IDX","0",,100.7749,
"LOLITOAA","G-7","M","2017-11","IDX","0",,100.8275,
"LOLITOAA","G-7","M","2017-12","IDX","0",,100.8638,
"LOLITOAA","G-7","M","2018-01","IDX","0",,100.8862,
"LOLITOAA","G-7","M","2018-02","IDX","0",,100.898,
"LOLITOAA","G-7","M","2018-03","IDX","0",,100.8867,
"LOLITOAA","G-7","M","2018-04","IDX","0",,100.8503,
"LOLITOAA","G-7","M","2018-05","IDX","0",,100.7913,
"LOLITOAA","G-7","M","2018-06","IDX","0",,100.7074,
"LOLITOAA","G-7","M","2018-07","IDX","0",,100.5995,
"LOLITOAA","G-7","M","2018-08","IDX","0",,100.4689,
"LOLITOAA","G-7","M","2018-09","IDX","0",,100.31,
"LOLITOAA","G-7","M","2018-10","IDX","0",,100.1293,
"LOLITOAA","G-7","M","2018-11","IDX","0",,99.94391,
"LOLITOAA","G-7","M","2018-12","IDX","0",,99.77145,
"LOLITOAA","G-7","M","2019-01","IDX","0",,99.62855,
"LOLITOAA","G-7","M","2019-02","IDX","0",,99.51942,
"LOLITOAA","G-7","M","2019-03","IDX","0",,99.43372,
"LOLITOAA","G-7","M","2019-04","IDX","0",,99.34791,
"LOLITOAA","G-7","M","2019-05","IDX","0",,99.25326,
"LOLITOAA","G-7","M","2019-06","IDX","0",,99.14866,
"LOLITOAA","G-7","M","2019-07","IDX","0",,99.04498,
"LOLITOAA","G-7","M","2019-08","IDX","0",,98.95536,
"LOLITOAA","G-7","M","2019-09","IDX","0",,98.90009,
"LOLITOAA","G-7","M","2019-10","IDX","0",,98.87627,
"LOLITOAA","G-7","M","2019-11","IDX","0",,98.87109,
"LOLITOAA","G-7","M","2019-12","IDX","0",,98.86623,
"LOLITOAA","G-7","M","2020-01","IDX","0",,98.8443,
"LOLITOAA","G-7","M","2020-02","IDX","0",,98.7962,
"LOLITOAA","G-7","M","2020-03","IDX","0",,96.5838,
"LOLITOAA","G-7","M","2020-04","IDX","0",,92.02039,
"LOLITOAA","G-7","M","2020-05","IDX","0",,93.73388,
"LOLITOAA","G-7","M","2020-06","IDX","0",,96.19623,
"LOLITOAA","G-7","M","2020-07","IDX","0",,97.62666,
"LOLITOAA","G-7","M","2020-08","IDX","0",,98.16904,
"LOLITOAA","G-7","M","2020-09","IDX","0",,98.38755,
"LOLITOAA","G-7","M","2020-10","IDX","0",,98.60593,
"LOLITOAA","G-7","M","2020-11","IDX","0",,98.85996,
"LOLITOAA","G-7","M","2020-12","IDX","0",,99.25264,
"LOLITOAA","G-7","M","2021-01","IDX","0",,99.53814,
"LOLITOAA","G-7","M","2021-02","IDX","0",,99.89667,
"LOLITOAA","G-7","M","2021-03","IDX","0",,100.2709,
"LOLITOAA","G-7","M","2021-04","IDX","0",,100.5415,
"LOLITOAA","G-7","M","2021-05","IDX","0",,100.6932,
"LOLITOAA","G-7","M","2021-06","IDX","0",,100.7695,
"LOLITOAA","G-7","M","2021-07","IDX","0",,100.7654,
"LOLITOAA","G-7","M","2021-08","IDX","0",,100.6995,
"LOLITOAA","G-7","M","2021-09","IDX","0",,100.6128,
"LOLITOAA","G-7","M","2021-10","IDX","0",,100.524,
"LOLITOAA","G-7","M","2021-11","IDX","0",,100.4432,
"LOLITOAA","G-7","M","2021-12","IDX","0",,100.3677,
"LOLITOAA","G-7","M","2022-01","IDX","0",,100.2946,
"LOLITOAA","G-7","M","2022-02","IDX","0",,100.2271,
"LOLITOAA","G-7","M","2022-03","IDX","0",,100.1705,
"LOLITOAA","G-7","M","2022-04","IDX","0",,100.1361,
"LOLITOAA","OECD","M","2000-01","IDX","0",,101.6736,
"LOLITOAA","OECD","M","2000-02","IDX","0",,101.7239,
"LOLITOAA","OECD","M","2000-03","IDX","0",,101.7319,
"LOLITOAA","OECD","M","2000-04","IDX","0",,101.7008,
"LOLITOAA","OECD","M","2000-05","IDX","0",,101.6319,
"LOLITOAA","OECD","M","2000-06","IDX","0",,101.5321,
"LOLITOAA","OECD","M","2000-07","IDX","0",,101.4026,
"LOLITOAA","OECD","M","2000-08","IDX","0",,101.2391,
"LOLITOAA","OECD","M","2000-09","IDX","0",,101.0345,
"LOLITOAA","OECD","M","2000-10","IDX","0",,100.7814,
"LOLITOAA","OECD","M","2000-11","IDX","0",,100.4828,
"LOLITOAA","OECD","M","2000-12","IDX","0",,100.1485,
"LOLITOAA","OECD","M","2001-01","IDX","0",,99.81055,
"LOLITOAA","OECD","M","2001-02","IDX","0",,99.50636,
"LOLITOAA","OECD","M","2001-03","IDX","0",,99.25761,
"LOLITOAA","OECD","M","2001-04","IDX","0",,99.06808,
"LOLITOAA","OECD","M","2001-05","IDX","0",,98.92821,
"LOLITOAA","OECD","M","2001-06","IDX","0",,98.80254,
"LOLITOAA","OECD","M","2001-07","IDX","0",,98.68239,
"LOLITOAA","OECD","M","2001-08","IDX","0",,98.5725,
"LOLITOAA","OECD","M","2001-09","IDX","0",,98.49386,
"LOLITOAA","OECD","M","2001-10","IDX","0",,98.49303,
"LOLITOAA","OECD","M","2001-11","IDX","0",,98.59067,
"LOLITOAA","OECD","M","2001-12","IDX","0",,98.77155,
"LOLITOAA","OECD","M","2002-01","IDX","0",,98.9955,
"LOLITOAA","OECD","M","2002-02","IDX","0",,99.22294,
"LOLITOAA","OECD","M","2002-03","IDX","0",,99.409,
"LOLITOAA","OECD","M","2002-04","IDX","0",,99.50958,
"LOLITOAA","OECD","M","2002-05","IDX","0",,99.50816,
"LOLITOAA","OECD","M","2002-06","IDX","0",,99.41165,
"LOLITOAA","OECD","M","2002-07","IDX","0",,99.25548,
"LOLITOAA","OECD","M","2002-08","IDX","0",,99.08015,
"LOLITOAA","OECD","M","2002-09","IDX","0",,98.90648,
"LOLITOAA","OECD","M","2002-10","IDX","0",,98.75219,
"LOLITOAA","OECD","M","2002-11","IDX","0",,98.62283,
"LOLITOAA","OECD","M","2002-12","IDX","0",,98.50456,
"LOLITOAA","OECD","M","2003-01","IDX","0",,98.39281,
"LOLITOAA","OECD","M","2003-02","IDX","0",,98.30398,
"LOLITOAA","OECD","M","2003-03","IDX","0",,98.27084,
"LOLITOAA","OECD","M","2003-04","IDX","0",,98.32127,
"LOLITOAA","OECD","M","2003-05","IDX","0",,98.44934,
"LOLITOAA","OECD","M","2003-06","IDX","0",,98.64214,
"LOLITOAA","OECD","M","2003-07","IDX","0",,98.88302,
"LOLITOAA","OECD","M","2003-08","IDX","0",,99.15628,
"LOLITOAA","OECD","M","2003-09","IDX","0",,99.44775,
"LOLITOAA","OECD","M","2003-10","IDX","0",,99.73586,
"LOLITOAA","OECD","M","2003-11","IDX","0",,99.99445,
"LOLITOAA","OECD","M","2003-12","IDX","0",,100.2054,
"LOLITOAA","OECD","M","2004-01","IDX","0",,100.3622,
"LOLITOAA","OECD","M","2004-02","IDX","0",,100.4642,
"LOLITOAA","OECD","M","2004-03","IDX","0",,100.521,
"LOLITOAA","OECD","M","2004-04","IDX","0",,100.5393,
"LOLITOAA","OECD","M","2004-05","IDX","0",,100.5277,
"LOLITOAA","OECD","M","2004-06","IDX","0",,100.4958,
"LOLITOAA","OECD","M","2004-07","IDX","0",,100.4507,
"LOLITOAA","OECD","M","2004-08","IDX","0",,100.4023,
"LOLITOAA","OECD","M","2004-09","IDX","0",,100.3659,
"LOLITOAA","OECD","M","2004-10","IDX","0",,100.3438,
"LOLITOAA","OECD","M","2004-11","IDX","0",,100.331,
"LOLITOAA","OECD","M","2004-12","IDX","0",,100.311,
"LOLITOAA","OECD","M","2005-01","IDX","0",,100.2676,
"LOLITOAA","OECD","M","2005-02","IDX","0",,100.197,
"LOLITOAA","OECD","M","2005-03","IDX","0",,100.1132,
"LOLITOAA","OECD","M","2005-04","IDX","0",,100.0467,
"LOLITOAA","OECD","M","2005-05","IDX","0",,100.0221,
"LOLITOAA","OECD","M","2005-06","IDX","0",,100.0539,
"LOLITOAA","OECD","M","2005-07","IDX","0",,100.1328,
"LOLITOAA","OECD","M","2005-08","IDX","0",,100.2499,
"LOLITOAA","OECD","M","2005-09","IDX","0",,100.3999,
"LOLITOAA","OECD","M","2005-10","IDX","0",,100.5786,
"LOLITOAA","OECD","M","2005-11","IDX","0",,100.7728,
"LOLITOAA","OECD","M","2005-12","IDX","0",,100.958,
"LOLITOAA","OECD","M","2006-01","IDX","0",,101.1137,
"LOLITOAA","OECD","M","2006-02","IDX","0",,101.2322,
"LOLITOAA","OECD","M","2006-03","IDX","0",,101.3104,
"LOLITOAA","OECD","M","2006-04","IDX","0",,101.3502,
"LOLITOAA","OECD","M","2006-05","IDX","0",,101.3604,
"LOLITOAA","OECD","M","2006-06","IDX","0",,101.3641,
"LOLITOAA","OECD","M","2006-07","IDX","0",,101.382,
"LOLITOAA","OECD","M","2006-08","IDX","0",,101.4343,
"LOLITOAA","OECD","M","2006-09","IDX","0",,101.5257,
"LOLITOAA","OECD","M","2006-10","IDX","0",,101.6438,
"LOLITOAA","OECD","M","2006-11","IDX","0",,101.7752,
"LOLITOAA","OECD","M","2006-12","IDX","0",,101.9072,
"LOLITOAA","OECD","M","2007-01","IDX","0",,102.025,
"LOLITOAA","OECD","M","2007-02","IDX","0",,102.1284,
"LOLITOAA","OECD","M","2007-03","IDX","0",,102.2152,
"LOLITOAA","OECD","M","2007-04","IDX","0",,102.2829,
"LOLITOAA","OECD","M","2007-05","IDX","0",,102.3231,
"LOLITOAA","OECD","M","2007-06","IDX","0",,102.3274,
"LOLITOAA","OECD","M","2007-07","IDX","0",,102.2916,
"LOLITOAA","OECD","M","2007-08","IDX","0",,102.217,
"LOLITOAA","OECD","M","2007-09","IDX","0",,102.1215,
"LOLITOAA","OECD","M","2007-10","IDX","0",,102.013,
"LOLITOAA","OECD","M","2007-11","IDX","0",,101.8858,
"LOLITOAA","OECD","M","2007-12","IDX","0",,101.7425,
"LOLITOAA","OECD","M","2008-01","IDX","0",,101.5722,
"LOLITOAA","OECD","M","2008-02","IDX","0",,101.361,
"LOLITOAA","OECD","M","2008-03","IDX","0",,101.1037,
"LOLITOAA","OECD","M","2008-04","IDX","0",,100.7928,
"LOLITOAA","OECD","M","2008-05","IDX","0",,100.4055,
"LOLITOAA","OECD","M","2008-06","IDX","0",,99.91784,
"LOLITOAA","OECD","M","2008-07","IDX","0",,99.31675,
"LOLITOAA","OECD","M","2008-08","IDX","0",,98.60225,
"LOLITOAA","OECD","M","2008-09","IDX","0",,97.79266,
"LOLITOAA","OECD","M","2008-10","IDX","0",,96.94659,
"LOLITOAA","OECD","M","2008-11","IDX","0",,96.17227,
"LOLITOAA","OECD","M","2008-12","IDX","0",,95.56528,
"LOLITOAA","OECD","M","2009-01","IDX","0",,95.18444,
"LOLITOAA","OECD","M","2009-02","IDX","0",,95.0589,
"LOLITOAA","OECD","M","2009-03","IDX","0",,95.19203,
"LOLITOAA","OECD","M","2009-04","IDX","0",,95.55597,
"LOLITOAA","OECD","M","2009-05","IDX","0",,96.07903,
"LOLITOAA","OECD","M","2009-06","IDX","0",,96.68968,
"LOLITOAA","OECD","M","2009-07","IDX","0",,97.32549,
"LOLITOAA","OECD","M","2009-08","IDX","0",,97.94186,
"LOLITOAA","OECD","M","2009-09","IDX","0",,98.5062,
"LOLITOAA","OECD","M","2009-10","IDX","0",,98.99371,
"LOLITOAA","OECD","M","2009-11","IDX","0",,99.40078,
"LOLITOAA","OECD","M","2009-12","IDX","0",,99.73418,
"LOLITOAA","OECD","M","2010-01","IDX","0",,99.99854,
"LOLITOAA","OECD","M","2010-02","IDX","0",,100.1961,
"LOLITOAA","OECD","M","2010-03","IDX","0",,100.3378,
"LOLITOAA","OECD","M","2010-04","IDX","0",,100.4182,
"LOLITOAA","OECD","M","2010-05","IDX","0",,100.4436,
"LOLITOAA","OECD","M","2010-06","IDX","0",,100.4435,
"LOLITOAA","OECD","M","2010-07","IDX","0",,100.4551,
"LOLITOAA","OECD","M","2010-08","IDX","0",,100.5027,
"LOLITOAA","OECD","M","2010-09","IDX","0",,100.5857,
"LOLITOAA","OECD","M","2010-10","IDX","0",,100.6937,
"LOLITOAA","OECD","M","2010-11","IDX","0",,100.8184,
"LOLITOAA","OECD","M","2010-12","IDX","0",,100.9351,
"LOLITOAA","OECD","M","2011-01","IDX","0",,101.0173,
"LOLITOAA","OECD","M","2011-02","IDX","0",,101.0361,
"LOLITOAA","OECD","M","2011-03","IDX","0",,100.9776,
"LOLITOAA","OECD","M","2011-04","IDX","0",,100.8433,
"LOLITOAA","OECD","M","2011-05","IDX","0",,100.645,
"LOLITOAA","OECD","M","2011-06","IDX","0",,100.3997,
"LOLITOAA","OECD","M","2011-07","IDX","0",,100.1349,
"LOLITOAA","OECD","M","2011-08","IDX","0",,99.88567,
"LOLITOAA","OECD","M","2011-09","IDX","0",,99.69474,
"LOLITOAA","OECD","M","2011-10","IDX","0",,99.5888,
"LOLITOAA","OECD","M","2011-11","IDX","0",,99.56145,
"LOLITOAA","OECD","M","2011-12","IDX","0",,99.58615,
"LOLITOAA","OECD","M","2012-01","IDX","0",,99.62679,
"LOLITOAA","OECD","M","2012-02","IDX","0",,99.64983,
"LOLITOAA","OECD","M","2012-03","IDX","0",,99.63256,
"LOLITOAA","OECD","M","2012-04","IDX","0",,99.56918,
"LOLITOAA","OECD","M","2012-05","IDX","0",,99.47065,
"LOLITOAA","OECD","M","2012-06","IDX","0",,99.35806,
"LOLITOAA","OECD","M","2012-07","IDX","0",,99.25976,
"LOLITOAA","OECD","M","2012-08","IDX","0",,99.19272,
"LOLITOAA","OECD","M","2012-09","IDX","0",,99.16783,
"LOLITOAA","OECD","M","2012-10","IDX","0",,99.18239,
"LOLITOAA","OECD","M","2012-11","IDX","0",,99.2359,
"LOLITOAA","OECD","M","2012-12","IDX","0",,99.32664,
"LOLITOAA","OECD","M","2013-01","IDX","0",,99.44409,
"LOLITOAA","OECD","M","2013-02","IDX","0",,99.57555,
"LOLITOAA","OECD","M","2013-03","IDX","0",,99.70391,
"LOLITOAA","OECD","M","2013-04","IDX","0",,99.8295,
"LOLITOAA","OECD","M","2013-05","IDX","0",,99.95323,
"LOLITOAA","OECD","M","2013-06","IDX","0",,100.0717,
"LOLITOAA","OECD","M","2013-07","IDX","0",,100.1817,
"LOLITOAA","OECD","M","2013-08","IDX","0",,100.2843,
"LOLITOAA","OECD","M","2013-09","IDX","0",,100.3745,
"LOLITOAA","OECD","M","2013-10","IDX","0",,100.4464,
"LOLITOAA","OECD","M","2013-11","IDX","0",,100.5001,
"LOLITOAA","OECD","M","2013-12","IDX","0",,100.532,
"LOLITOAA","OECD","M","2014-01","IDX","0",,100.5486,
"LOLITOAA","OECD","M","2014-02","IDX","0",,100.563,
"LOLITOAA","OECD","M","2014-03","IDX","0",,100.5793,
"LOLITOAA","OECD","M","2014-04","IDX","0",,100.5835,
"LOLITOAA","OECD","M","2014-05","IDX","0",,100.5733,
"LOLITOAA","OECD","M","2014-06","IDX","0",,100.5533,
"LOLITOAA","OECD","M","2014-07","IDX","0",,100.5291,
"LOLITOAA","OECD","M","2014-08","IDX","0",,100.5069,
"LOLITOAA","OECD","M","2014-09","IDX","0",,100.4935,
"LOLITOAA","OECD","M","2014-10","IDX","0",,100.483,
"LOLITOAA","OECD","M","2014-11","IDX","0",,100.475,
"LOLITOAA","OECD","M","2014-12","IDX","0",,100.4684,
"LOLITOAA","OECD","M","2015-01","IDX","0",,100.4664,
"LOLITOAA","OECD","M","2015-02","IDX","0",,100.4659,
"LOLITOAA","OECD","M","2015-03","IDX","0",,100.4608,
"LOLITOAA","OECD","M","2015-04","IDX","0",,100.4419,
"LOLITOAA","OECD","M","2015-05","IDX","0",,100.3997,
"LOLITOAA","OECD","M","2015-06","IDX","0",,100.335,
"LOLITOAA","OECD","M","2015-07","IDX","0",,100.2464,
"LOLITOAA","OECD","M","2015-08","IDX","0",,100.1468,
"LOLITOAA","OECD","M","2015-09","IDX","0",,100.0513,
"LOLITOAA","OECD","M","2015-10","IDX","0",,99.96828,
"LOLITOAA","OECD","M","2015-11","IDX","0",,99.88866,
"LOLITOAA","OECD","M","2015-12","IDX","0",,99.8063,
"LOLITOAA","OECD","M","2016-01","IDX","0",,99.72888,
"LOLITOAA","OECD","M","2016-02","IDX","0",,99.66698,
"LOLITOAA","OECD","M","2016-03","IDX","0",,99.63447,
"LOLITOAA","OECD","M","2016-04","IDX","0",,99.62788,
"LOLITOAA","OECD","M","2016-05","IDX","0",,99.63448,
"LOLITOAA","OECD","M","2016-06","IDX","0",,99.65266,
"LOLITOAA","OECD","M","2016-07","IDX","0",,99.68742,
"LOLITOAA","OECD","M","2016-08","IDX","0",,99.74802,
"LOLITOAA","OECD","M","2016-09","IDX","0",,99.83862,
"LOLITOAA","OECD","M","2016-10","IDX","0",,99.95155,
"LOLITOAA","OECD","M","2016-11","IDX","0",,100.0719,
"LOLITOAA","OECD","M","2016-12","IDX","0",,100.1902,
"LOLITOAA","OECD","M","2017-01","IDX","0",,100.2957,
"LOLITOAA","OECD","M","2017-02","IDX","0",,100.3903,
"LOLITOAA","OECD","M","2017-03","IDX","0",,100.4761,
"LOLITOAA","OECD","M","2017-04","IDX","0",,100.5541,
"LOLITOAA","OECD","M","2017-05","IDX","0",,100.6283,
"LOLITOAA","OECD","M","2017-06","IDX","0",,100.7041,
"LOLITOAA","OECD","M","2017-07","IDX","0",,100.7796,
"LOLITOAA","OECD","M","2017-08","IDX","0",,100.8568,
"LOLITOAA","OECD","M","2017-09","IDX","0",,100.9298,
"LOLITOAA","OECD","M","2017-10","IDX","0",,100.989,
"LOLITOAA","OECD","M","2017-11","IDX","0",,101.0285,
"LOLITOAA","OECD","M","2017-12","IDX","0",,101.0468,
"LOLITOAA","OECD","M","2018-01","IDX","0",,101.0463,
"LOLITOAA","OECD","M","2018-02","IDX","0",,101.0274,
"LOLITOAA","OECD","M","2018-03","IDX","0",,100.982,
"LOLITOAA","OECD","M","2018-04","IDX","0",,100.911,
"LOLITOAA","OECD","M","2018-05","IDX","0",,100.8158,
"LOLITOAA","OECD","M","2018-06","IDX","0",,100.6959,
"LOLITOAA","OECD","M","2018-07","IDX","0",,100.5522,
"LOLITOAA","OECD","M","2018-08","IDX","0",,100.3892,
"LOLITOAA","OECD","M","2018-09","IDX","0",,100.2132,
"LOLITOAA","OECD","M","2018-10","IDX","0",,100.0359,
"LOLITOAA","OECD","M","2018-11","IDX","0",,99.87533,
"LOLITOAA","OECD","M","2018-12","IDX","0",,99.73869,
"LOLITOAA","OECD","M","2019-01","IDX","0",,99.63304,
"LOLITOAA","OECD","M","2019-02","IDX","0",,99.55444,
"LOLITOAA","OECD","M","2019-03","IDX","0",,99.4881,
"LOLITOAA","OECD","M","2019-04","IDX","0",,99.41211,
"LOLITOAA","OECD","M","2019-05","IDX","0",,99.31998,
"LOLITOAA","OECD","M","2019-06","IDX","0",,99.21732,
"LOLITOAA","OECD","M","2019-07","IDX","0",,99.11796,
"LOLITOAA","OECD","M","2019-08","IDX","0",,99.03823,
"LOLITOAA","OECD","M","2019-09","IDX","0",,98.99163,
"LOLITOAA","OECD","M","2019-10","IDX","0",,98.97514,
"LOLITOAA","OECD","M","2019-11","IDX","0",,98.97366,
"LOLITOAA","OECD","M","2019-12","IDX","0",,98.96519,
"LOLITOAA","OECD","M","2020-01","IDX","0",,98.93094,
"LOLITOAA","OECD","M","2020-02","IDX","0",,98.86399,
"LOLITOAA","OECD","M","2020-03","IDX","0",,96.66122,
"LOLITOAA","OECD","M","2020-04","IDX","0",,91.37724,
"LOLITOAA","OECD","M","2020-05","IDX","0",,93.34251,
"LOLITOAA","OECD","M","2020-06","IDX","0",,96.13468,
"LOLITOAA","OECD","M","2020-07","IDX","0",,97.49409,
"LOLITOAA","OECD","M","2020-08","IDX","0",,98.05638,
"LOLITOAA","OECD","M","2020-09","IDX","0",,98.27624,
"LOLITOAA","OECD","M","2020-10","IDX","0",,98.53413,
"LOLITOAA","OECD","M","2020-11","IDX","0",,98.86278,
"LOLITOAA","OECD","M","2020-12","IDX","0",,99.26824,
"LOLITOAA","OECD","M","2021-01","IDX","0",,99.55679,
"LOLITOAA","OECD","M","2021-02","IDX","0",,99.89517,
"LOLITOAA","OECD","M","2021-03","IDX","0",,100.2661,
"LOLITOAA","OECD","M","2021-04","IDX","0",,100.5554,
"LOLITOAA","OECD","M","2021-05","IDX","0",,100.7379,
"LOLITOAA","OECD","M","2021-06","IDX","0",,100.8432,
"LOLITOAA","OECD","M","2021-07","IDX","0",,100.873,
"LOLITOAA","OECD","M","2021-08","IDX","0",,100.8366,
"LOLITOAA","OECD","M","2021-09","IDX","0",,100.7667,
"LOLITOAA","OECD","M","2021-10","IDX","0",,100.6806,
"LOLITOAA","OECD","M","2021-11","IDX","0",,100.5891,
"LOLITOAA","OECD","M","2021-12","IDX","0",,100.4971,
"LOLITOAA","OECD","M","2022-01","IDX","0",,100.4058,
"LOLITOAA","OECD","M","2022-02","IDX","0",,100.3172,
"LOLITOAA","OECD","M","2022-03","IDX","0",,100.2351,
"LOLITOAA","OECD","M","2022-04","IDX","0",,100.1643,
