"날짜","출발시간","소요시간","연휴길이","눈비","X1종.교통량","X2종.교통량","서울인구수"
"2013-02-08",0,97,3,1,3793419,229419,10388055
"2013-02-08",0,89,3,1,3793419,229419,10388055
"2013-02-08",0,93,3,1,3793419,229419,10388055
"2013-02-08",0,74,3,1,3793419,229419,10388055
"2013-02-08",0,94,3,1,3793419,229419,10388055
"2013-02-08",0,90,3,1,3793419,229419,10388055
"2013-02-08",0,86,3,1,3793419,229419,10388055
"2013-02-08",0,96,3,1,3793419,229419,10388055
"2013-02-08",0,85,3,1,3793419,229419,10388055
"2013-02-08",0,96,3,1,3793419,229419,10388055
"2013-02-08",1,89,3,1,2514790,203047,10388055
"2013-02-08",1,93,3,1,2514790,203047,10388055
"2013-02-08",1,79,3,1,2514790,203047,10388055
"2013-02-08",1,88,3,1,2514790,203047,10388055
"2013-02-08",1,84,3,1,2514790,203047,10388055
"2013-02-08",1,91,3,1,2514790,203047,10388055
"2013-02-08",1,85,3,1,2514790,203047,10388055
"2013-02-08",1,94,3,1,2514790,203047,10388055
"2013-02-08",1,83,3,1,2514790,203047,10388055
"2013-02-08",1,92,3,1,2514790,203047,10388055
"2013-02-08",1,104,3,1,2514790,203047,10388055
"2013-02-08",1,110,3,1,2514790,203047,10388055
"2013-02-08",2,86,3,1,1846564,235137,10388055
"2013-02-08",2,93,3,1,1846564,235137,10388055
"2013-02-08",2,87,3,1,1846564,235137,10388055
"2013-02-08",2,92,3,1,1846564,235137,10388055
"2013-02-08",2,82,3,1,1846564,235137,10388055
"2013-02-08",2,94,3,1,1846564,235137,10388055
"2013-02-08",2,85,3,1,1846564,235137,10388055
"2013-02-08",2,96,3,1,1846564,235137,10388055
"2013-02-08",2,91,3,1,1846564,235137,10388055
"2013-02-08",2,85,3,1,1846564,235137,10388055
"2013-02-08",2,90,3,1,1846564,235137,10388055
"2013-02-08",2,112,3,1,1846564,235137,10388055
"2013-02-08",3,140,3,1,1632415,305994,10388055
"2013-02-08",3,88,3,1,1632415,305994,10388055
"2013-02-08",3,84,3,1,1632415,305994,10388055
"2013-02-08",3,80,3,1,1632415,305994,10388055
"2013-02-08",3,92,3,1,1632415,305994,10388055
"2013-02-08",3,85,3,1,1632415,305994,10388055
"2013-02-08",3,91,3,1,1632415,305994,10388055
"2013-02-08",3,83,3,1,1632415,305994,10388055
"2013-02-08",3,96,3,1,1632415,305994,10388055
"2013-02-08",3,85,3,1,1632415,305994,10388055
"2013-02-08",3,90,3,1,1632415,305994,10388055
"2013-02-08",3,85,3,1,1632415,305994,10388055
"2013-02-08",4,95,3,1,2247045,444384,10388055
"2013-02-08",4,87,3,1,2247045,444384,10388055
"2013-02-08",4,109,3,1,2247045,444384,10388055
"2013-02-08",4,87,3,1,2247045,444384,10388055
"2013-02-08",4,95,3,1,2247045,444384,10388055
"2013-02-08",4,91,3,1,2247045,444384,10388055
"2013-02-08",4,97,3,1,2247045,444384,10388055
"2013-02-08",4,107,3,1,2247045,444384,10388055
"2013-02-08",4,104,3,1,2247045,444384,10388055
"2013-02-08",4,96,3,1,2247045,444384,10388055
"2013-02-08",4,103,3,1,2247045,444384,10388055
"2013-02-08",4,92,3,1,2247045,444384,10388055
"2013-02-08",5,125,3,1,5186824,774325,10388055
"2013-02-08",5,101,3,1,5186824,774325,10388055
"2013-02-08",5,96,3,1,5186824,774325,10388055
"2013-02-08",5,106,3,1,5186824,774325,10388055
"2013-02-08",5,96,3,1,5186824,774325,10388055
"2013-02-08",5,104,3,1,5186824,774325,10388055
"2013-02-08",5,98,3,1,5186824,774325,10388055
"2013-02-08",5,101,3,1,5186824,774325,10388055
"2013-02-08",5,105,3,1,5186824,774325,10388055
"2013-02-08",5,102,3,1,5186824,774325,10388055
"2013-02-08",5,92,3,1,5186824,774325,10388055
"2013-02-08",5,97,3,1,5186824,774325,10388055
"2013-02-08",6,101,3,1,10866409,1206051,10388055
"2013-02-08",6,105,3,1,10866409,1206051,10388055
"2013-02-08",6,92,3,1,10866409,1206051,10388055
"2013-02-08",6,95,3,1,10866409,1206051,10388055
"2013-02-08",6,88,3,1,10866409,1206051,10388055
"2013-02-08",6,101,3,1,10866409,1206051,10388055
"2013-02-08",6,97,3,1,10866409,1206051,10388055
"2013-02-08",6,95,3,1,10866409,1206051,10388055
"2013-02-08",6,99,3,1,10866409,1206051,10388055
"2013-02-08",6,79,3,1,10866409,1206051,10388055
"2013-02-08",6,100,3,1,10866409,1206051,10388055
"2013-02-08",6,88,3,1,10866409,1206051,10388055
"2013-02-08",7,89,3,1,15984740,1349972,10388055
"2013-02-08",7,93,3,1,15984740,1349972,10388055
"2013-02-08",7,101,3,1,15984740,1349972,10388055
"2013-02-08",7,89,3,1,15984740,1349972,10388055
"2013-02-08",7,99,3,1,15984740,1349972,10388055
"2013-02-08",7,91,3,1,15984740,1349972,10388055
"2013-02-08",7,89,3,1,15984740,1349972,10388055
"2013-02-08",7,93,3,1,15984740,1349972,10388055
"2013-02-08",7,87,3,1,15984740,1349972,10388055
"2013-02-08",7,102,3,1,15984740,1349972,10388055
"2013-02-08",7,89,3,1,15984740,1349972,10388055
"2013-02-08",7,99,3,1,15984740,1349972,10388055
"2013-02-08",8,82,3,1,17462577,1624836,10388055
"2013-02-08",8,87,3,1,17462577,1624836,10388055
"2013-02-08",8,88,3,1,17462577,1624836,10388055
"2013-02-08",8,88,3,1,17462577,1624836,10388055
"2013-02-08",8,90,3,1,17462577,1624836,10388055
"2013-02-08",8,138,3,1,17462577,1624836,10388055
"2013-02-08",8,90,3,1,17462577,1624836,10388055
"2013-02-08",8,92,3,1,17462577,1624836,10388055
"2013-02-08",8,98,3,1,17462577,1624836,10388055
"2013-02-08",8,86,3,1,17462577,1624836,10388055
"2013-02-08",8,99,3,1,17462577,1624836,10388055
"2013-02-08",9,99,3,1,19314963,1932103,10388055
"2013-02-08",9,90,3,1,19314963,1932103,10388055
"2013-02-08",9,97,3,1,19314963,1932103,10388055
"2013-02-08",9,88,3,1,19314963,1932103,10388055
"2013-02-08",9,94,3,1,19314963,1932103,10388055
"2013-02-08",9,97,3,1,19314963,1932103,10388055
"2013-02-08",9,99,3,1,19314963,1932103,10388055
"2013-02-08",9,102,3,1,19314963,1932103,10388055
"2013-02-08",9,98,3,1,19314963,1932103,10388055
"2013-02-08",9,94,3,1,19314963,1932103,10388055
"2013-02-08",9,118,3,1,19314963,1932103,10388055
"2013-02-08",9,95,3,1,19314963,1932103,10388055
"2013-02-08",10,89,3,1,21570894,1937699,10388055
"2013-02-08",10,95,3,1,21570894,1937699,10388055
"2013-02-08",10,88,3,1,21570894,1937699,10388055
"2013-02-08",10,80,3,1,21570894,1937699,10388055
"2013-02-08",10,96,3,1,21570894,1937699,10388055
"2013-02-08",10,86,3,1,21570894,1937699,10388055
"2013-02-08",10,96,3,1,21570894,1937699,10388055
"2013-02-08",10,99,3,1,21570894,1937699,10388055
"2013-02-08",10,89,3,1,21570894,1937699,10388055
"2013-02-08",10,95,3,1,21570894,1937699,10388055
"2013-02-08",10,84,3,1,21570894,1937699,10388055
"2013-02-08",10,87,3,1,21570894,1937699,10388055
"2013-02-08",11,99,3,1,20983137,1768677,10388055
"2013-02-08",11,109,3,1,20983137,1768677,10388055
"2013-02-08",11,98,3,1,20983137,1768677,10388055
"2013-02-08",11,101,3,1,20983137,1768677,10388055
"2013-02-08",11,106,3,1,20983137,1768677,10388055
"2013-02-08",11,96,3,1,20983137,1768677,10388055
"2013-02-08",11,97,3,1,20983137,1768677,10388055
"2013-02-08",11,105,3,1,20983137,1768677,10388055
"2013-02-08",11,146,3,1,20983137,1768677,10388055
"2013-02-08",11,89,3,1,20983137,1768677,10388055
"2013-02-08",11,115,3,1,20983137,1768677,10388055
"2013-02-08",11,98,3,1,20983137,1768677,10388055
"2013-02-08",12,100,3,1,19894414,1596595,10388055
"2013-02-08",12,122,3,1,19894414,1596595,10388055
"2013-02-08",12,100,3,1,19894414,1596595,10388055
"2013-02-08",12,118,3,1,19894414,1596595,10388055
"2013-02-08",12,130,3,1,19894414,1596595,10388055
"2013-02-08",12,117,3,1,19894414,1596595,10388055
"2013-02-08",12,124,3,1,19894414,1596595,10388055
"2013-02-08",12,130,3,1,19894414,1596595,10388055
"2013-02-08",12,121,3,1,19894414,1596595,10388055
"2013-02-08",12,125,3,1,19894414,1596595,10388055
"2013-02-08",12,107,3,1,19894414,1596595,10388055
"2013-02-08",12,118,3,1,19894414,1596595,10388055
"2013-02-08",13,118,3,1,21519196,1610557,10388055
"2013-02-08",13,123,3,1,21519196,1610557,10388055
"2013-02-08",13,102,3,1,21519196,1610557,10388055
"2013-02-08",13,125,3,1,21519196,1610557,10388055
"2013-02-08",13,119,3,1,21519196,1610557,10388055
"2013-02-08",13,120,3,1,21519196,1610557,10388055
"2013-02-08",13,121,3,1,21519196,1610557,10388055
"2013-02-08",13,109,3,1,21519196,1610557,10388055
"2013-02-08",13,118,3,1,21519196,1610557,10388055
"2013-02-08",13,121,3,1,21519196,1610557,10388055
"2013-02-08",13,105,3,1,21519196,1610557,10388055
"2013-02-08",13,115,3,1,21519196,1610557,10388055
"2013-02-08",14,116,3,1,22670554,1669824,10388055
"2013-02-08",14,123,3,1,22670554,1669824,10388055
"2013-02-08",14,117,3,1,22670554,1669824,10388055
"2013-02-08",14,107,3,1,22670554,1669824,10388055
"2013-02-08",14,132,3,1,22670554,1669824,10388055
"2013-02-08",14,121,3,1,22670554,1669824,10388055
"2013-02-08",14,124,3,1,22670554,1669824,10388055
"2013-02-08",14,131,3,1,22670554,1669824,10388055
"2013-02-08",14,113,3,1,22670554,1669824,10388055
"2013-02-08",14,115,3,1,22670554,1669824,10388055
"2013-02-08",14,131,3,1,22670554,1669824,10388055
"2013-02-08",14,116,3,1,22670554,1669824,10388055
"2013-02-08",15,129,3,1,23232147,1567158,10388055
"2013-02-08",15,128,3,1,23232147,1567158,10388055
"2013-02-08",15,138,3,1,23232147,1567158,10388055
"2013-02-08",15,126,3,1,23232147,1567158,10388055
"2013-02-08",15,132,3,1,23232147,1567158,10388055
"2013-02-08",15,122,3,1,23232147,1567158,10388055
"2013-02-08",15,139,3,1,23232147,1567158,10388055
"2013-02-08",15,136,3,1,23232147,1567158,10388055
"2013-02-08",15,110,3,1,23232147,1567158,10388055
"2013-02-08",15,135,3,1,23232147,1567158,10388055
"2013-02-08",15,139,3,1,23232147,1567158,10388055
"2013-02-08",15,147,3,1,23232147,1567158,10388055
"2013-02-08",16,133,3,1,23527400,1408343,10388055
"2013-02-08",16,140,3,1,23527400,1408343,10388055
"2013-02-08",16,150,3,1,23527400,1408343,10388055
"2013-02-08",16,136,3,1,23527400,1408343,10388055
"2013-02-08",16,145,3,1,23527400,1408343,10388055
"2013-02-08",16,150,3,1,23527400,1408343,10388055
"2013-02-08",16,152,3,1,23527400,1408343,10388055
"2013-02-08",16,145,3,1,23527400,1408343,10388055
"2013-02-08",16,146,3,1,23527400,1408343,10388055
"2013-02-08",16,180,3,1,23527400,1408343,10388055
"2013-02-08",16,148,3,1,23527400,1408343,10388055
"2013-02-08",16,149,3,1,23527400,1408343,10388055
"2013-02-08",17,168,3,1,24025597,1218600,10388055
"2013-02-08",17,163,3,1,24025597,1218600,10388055
"2013-02-08",17,168,3,1,24025597,1218600,10388055
"2013-02-08",17,159,3,1,24025597,1218600,10388055
"2013-02-08",17,170,3,1,24025597,1218600,10388055
"2013-02-08",17,155,3,1,24025597,1218600,10388055
"2013-02-08",17,159,3,1,24025597,1218600,10388055
"2013-02-08",17,163,3,1,24025597,1218600,10388055
"2013-02-08",17,169,3,1,24025597,1218600,10388055
"2013-02-08",17,160,3,1,24025597,1218600,10388055
"2013-02-08",17,157,3,1,24025597,1218600,10388055
"2013-02-08",17,179,3,1,24025597,1218600,10388055
"2013-02-08",18,239,3,1,21219880,899265,10388055
"2013-02-08",18,171,3,1,21219880,899265,10388055
"2013-02-08",18,181,3,1,21219880,899265,10388055
"2013-02-08",18,176,3,1,21219880,899265,10388055
"2013-02-08",18,190,3,1,21219880,899265,10388055
"2013-02-08",18,181,3,1,21219880,899265,10388055
"2013-02-08",18,179,3,1,21219880,899265,10388055
"2013-02-08",18,179,3,1,21219880,899265,10388055
"2013-02-08",18,189,3,1,21219880,899265,10388055
"2013-02-08",18,180,3,1,21219880,899265,10388055
"2013-02-08",18,178,3,1,21219880,899265,10388055
"2013-02-08",18,189,3,1,21219880,899265,10388055
"2013-02-08",19,267,3,1,16408481,655917,10388055
"2013-02-08",19,197,3,1,16408481,655917,10388055
"2013-02-08",19,215,3,1,16408481,655917,10388055
"2013-02-08",19,195,3,1,16408481,655917,10388055
"2013-02-08",19,157,3,1,16408481,655917,10388055
"2013-02-08",19,204,3,1,16408481,655917,10388055
"2013-02-08",19,192,3,1,16408481,655917,10388055
"2013-02-08",19,205,3,1,16408481,655917,10388055
"2013-02-08",19,219,3,1,16408481,655917,10388055
"2013-02-08",19,206,3,1,16408481,655917,10388055
"2013-02-08",19,209,3,1,16408481,655917,10388055
"2013-02-08",19,205,3,1,16408481,655917,10388055
"2013-02-08",20,211,3,0,13599182,486769,10388055
"2013-02-08",20,196,3,0,13599182,486769,10388055
"2013-02-08",20,216,3,0,13599182,486769,10388055
"2013-02-08",20,202,3,0,13599182,486769,10388055
"2013-02-08",20,206,3,0,13599182,486769,10388055
"2013-02-08",20,207,3,0,13599182,486769,10388055
"2013-02-08",20,215,3,0,13599182,486769,10388055
"2013-02-08",20,217,3,0,13599182,486769,10388055
"2013-02-08",20,227,3,0,13599182,486769,10388055
"2013-02-08",20,247,3,0,13599182,486769,10388055
"2013-02-08",20,214,3,0,13599182,486769,10388055
"2013-02-08",20,206,3,0,13599182,486769,10388055
"2013-02-08",21,231,3,1,11220101,374074,10388055
"2013-02-08",21,226,3,1,11220101,374074,10388055
"2013-02-08",21,208,3,1,11220101,374074,10388055
"2013-02-08",21,224,3,1,11220101,374074,10388055
"2013-02-08",21,227,3,1,11220101,374074,10388055
"2013-02-08",21,209,3,1,11220101,374074,10388055
"2013-02-08",21,193,3,1,11220101,374074,10388055
"2013-02-08",21,209,3,1,11220101,374074,10388055
"2013-02-08",21,213,3,1,11220101,374074,10388055
"2013-02-08",21,218,3,1,11220101,374074,10388055
"2013-02-08",21,216,3,1,11220101,374074,10388055
"2013-02-08",21,220,3,1,11220101,374074,10388055
"2013-02-08",22,217,3,0,8291072,297572,10388055
"2013-02-08",22,192,3,0,8291072,297572,10388055
"2013-02-08",22,198,3,0,8291072,297572,10388055
"2013-02-08",22,228,3,0,8291072,297572,10388055
"2013-02-08",22,193,3,0,8291072,297572,10388055
"2013-02-08",22,198,3,0,8291072,297572,10388055
"2013-02-08",22,193,3,0,8291072,297572,10388055
"2013-02-08",22,194,3,0,8291072,297572,10388055
"2013-02-08",22,200,3,0,8291072,297572,10388055
"2013-02-08",22,189,3,0,8291072,297572,10388055
"2013-02-08",22,200,3,0,8291072,297572,10388055
"2013-02-08",22,180,3,0,8291072,297572,10388055
"2013-02-08",23,198,3,0,5655106,239321,10388055
"2013-02-08",23,187,3,0,5655106,239321,10388055
"2013-02-08",23,167,3,0,5655106,239321,10388055
"2013-02-08",23,175,3,0,5655106,239321,10388055
"2013-02-08",23,107,3,0,5655106,239321,10388055
"2013-02-08",23,99,3,0,5655106,239321,10388055
"2013-02-08",23,94,3,0,5655106,239321,10388055
"2013-02-08",23,93,3,0,5655106,239321,10388055
"2013-02-08",23,74,3,0,5655106,239321,10388055
"2013-02-08",23,91,3,0,5655106,239321,10388055
"2013-02-08",23,86,3,0,5655106,239321,10388055
"2014-01-29",0,81,4,0,3551327,179224,10369593
"2014-01-29",0,73,4,0,3551327,179224,10369593
"2014-01-29",0,84,4,0,3551327,179224,10369593
"2014-01-29",0,75,4,0,3551327,179224,10369593
"2014-01-29",0,85,4,0,3551327,179224,10369593
"2014-01-29",0,79,4,0,3551327,179224,10369593
"2014-01-29",0,83,4,0,3551327,179224,10369593
"2014-01-29",0,77,4,0,3551327,179224,10369593
"2014-01-29",0,87,4,0,3551327,179224,10369593
"2014-01-29",0,82,4,0,3551327,179224,10369593
"2014-01-29",0,88,4,0,3551327,179224,10369593
"2014-01-29",0,80,4,0,3551327,179224,10369593
"2014-01-29",1,76,4,0,2379600,172692,10369593
"2014-01-29",1,81,4,0,2379600,172692,10369593
"2014-01-29",1,87,4,0,2379600,172692,10369593
"2014-01-29",1,71,4,0,2379600,172692,10369593
"2014-01-29",1,92,4,0,2379600,172692,10369593
"2014-01-29",1,82,4,0,2379600,172692,10369593
"2014-01-29",1,77,4,0,2379600,172692,10369593
"2014-01-29",1,84,4,0,2379600,172692,10369593
"2014-01-29",1,76,4,0,2379600,172692,10369593
"2014-01-29",1,88,4,0,2379600,172692,10369593
"2014-01-29",1,84,4,0,2379600,172692,10369593
"2014-01-29",1,79,4,0,2379600,172692,10369593
"2014-01-29",2,78,4,0,1755680,206269,10369593
"2014-01-29",2,86,4,0,1755680,206269,10369593
"2014-01-29",2,89,4,0,1755680,206269,10369593
"2014-01-29",2,82,4,0,1755680,206269,10369593
"2014-01-29",2,86,4,0,1755680,206269,10369593
"2014-01-29",2,116,4,0,1755680,206269,10369593
"2014-01-29",2,80,4,0,1755680,206269,10369593
"2014-01-29",2,89,4,0,1755680,206269,10369593
"2014-01-29",2,83,4,0,1755680,206269,10369593
"2014-01-29",2,89,4,0,1755680,206269,10369593
"2014-01-29",2,81,4,0,1755680,206269,10369593
"2014-01-29",3,82,4,0,1560879,263359,10369593
"2014-01-29",3,78,4,0,1560879,263359,10369593
"2014-01-29",3,106,4,0,1560879,263359,10369593
"2014-01-29",3,80,4,0,1560879,263359,10369593
"2014-01-29",3,84,4,0,1560879,263359,10369593
"2014-01-29",3,92,4,0,1560879,263359,10369593
"2014-01-29",3,88,4,0,1560879,263359,10369593
"2014-01-29",3,85,4,0,1560879,263359,10369593
"2014-01-29",3,92,4,0,1560879,263359,10369593
"2014-01-29",3,89,4,0,1560879,263359,10369593
"2014-01-29",4,77,4,0,2171128,394981,10369593
"2014-01-29",4,98,4,0,2171128,394981,10369593
"2014-01-29",4,70,4,0,2171128,394981,10369593
"2014-01-29",4,79,4,0,2171128,394981,10369593
"2014-01-29",4,75,4,0,2171128,394981,10369593
"2014-01-29",4,75,4,0,2171128,394981,10369593
"2014-01-29",4,71,4,0,2171128,394981,10369593
"2014-01-29",4,76,4,0,2171128,394981,10369593
"2014-01-29",5,76,4,0,5066315,680975,10369593
"2014-01-29",5,73,4,0,5066315,680975,10369593
"2014-01-29",5,79,4,0,5066315,680975,10369593
"2014-01-29",5,75,4,0,5066315,680975,10369593
"2014-01-29",5,71,4,0,5066315,680975,10369593
"2014-01-29",5,75,4,0,5066315,680975,10369593
"2014-01-29",5,70,4,0,5066315,680975,10369593
"2014-01-29",5,78,4,0,5066315,680975,10369593
"2014-01-29",5,82,4,0,5066315,680975,10369593
"2014-01-29",5,75,4,0,5066315,680975,10369593
"2014-01-29",5,83,4,0,5066315,680975,10369593
"2014-01-29",5,82,4,0,5066315,680975,10369593
"2014-01-29",6,80,4,0,10406430,1085883,10369593
"2014-01-29",6,82,4,0,10406430,1085883,10369593
"2014-01-29",6,79,4,0,10406430,1085883,10369593
"2014-01-29",6,84,4,0,10406430,1085883,10369593
"2014-01-29",6,81,4,0,10406430,1085883,10369593
"2014-01-29",6,72,4,0,10406430,1085883,10369593
"2014-01-29",6,83,4,0,10406430,1085883,10369593
"2014-01-29",6,86,4,0,10406430,1085883,10369593
"2014-01-29",6,78,4,0,10406430,1085883,10369593
"2014-01-29",6,98,4,0,10406430,1085883,10369593
"2014-01-29",6,87,4,0,10406430,1085883,10369593
"2014-01-29",7,81,4,0,15221692,1225733,10369593
"2014-01-29",7,88,4,0,15221692,1225733,10369593
"2014-01-29",7,77,4,0,15221692,1225733,10369593
"2014-01-29",7,89,4,0,15221692,1225733,10369593
"2014-01-29",7,84,4,0,15221692,1225733,10369593
"2014-01-29",7,90,4,0,15221692,1225733,10369593
"2014-01-29",7,92,4,0,15221692,1225733,10369593
"2014-01-29",7,87,4,0,15221692,1225733,10369593
"2014-01-29",7,93,4,0,15221692,1225733,10369593
"2014-01-29",7,85,4,0,15221692,1225733,10369593
"2014-01-29",7,95,4,0,15221692,1225733,10369593
"2014-01-29",7,86,4,0,15221692,1225733,10369593
"2014-01-29",8,91,4,0,16710517,1462189,10369593
"2014-01-29",8,84,4,0,16710517,1462189,10369593
"2014-01-29",8,82,4,0,16710517,1462189,10369593
"2014-01-29",8,92,4,0,16710517,1462189,10369593
"2014-01-29",8,77,4,0,16710517,1462189,10369593
"2014-01-29",8,93,4,0,16710517,1462189,10369593
"2014-01-29",8,84,4,0,16710517,1462189,10369593
"2014-01-29",8,89,4,0,16710517,1462189,10369593
"2014-01-29",8,94,4,0,16710517,1462189,10369593
"2014-01-29",8,77,4,0,16710517,1462189,10369593
"2014-01-29",8,95,4,0,16710517,1462189,10369593
"2014-01-29",8,88,4,0,16710517,1462189,10369593
"2014-01-29",9,77,4,0,18634958,1720856,10369593
"2014-01-29",9,79,4,0,18634958,1720856,10369593
"2014-01-29",9,89,4,0,18634958,1720856,10369593
"2014-01-29",9,83,4,0,18634958,1720856,10369593
"2014-01-29",9,87,4,0,18634958,1720856,10369593
"2014-01-29",9,88,4,0,18634958,1720856,10369593
"2014-01-29",9,85,4,0,18634958,1720856,10369593
"2014-01-29",9,89,4,0,18634958,1720856,10369593
"2014-01-29",9,86,4,0,18634958,1720856,10369593
"2014-01-29",9,89,4,0,18634958,1720856,10369593
"2014-01-29",9,86,4,0,18634958,1720856,10369593
"2014-01-29",10,80,4,0,20704719,1720531,10369593
"2014-01-29",10,91,4,0,20704719,1720531,10369593
"2014-01-29",10,81,4,0,20704719,1720531,10369593
"2014-01-29",10,87,4,0,20704719,1720531,10369593
"2014-01-29",10,82,4,0,20704719,1720531,10369593
"2014-01-29",10,92,4,0,20704719,1720531,10369593
"2014-01-29",10,84,4,0,20704719,1720531,10369593
"2014-01-29",10,109,4,0,20704719,1720531,10369593
"2014-01-29",10,85,4,0,20704719,1720531,10369593
"2014-01-29",10,91,4,0,20704719,1720531,10369593
"2014-01-29",10,72,4,0,20704719,1720531,10369593
"2014-01-29",10,89,4,0,20704719,1720531,10369593
"2014-01-29",11,91,4,0,20216244,1576422,10369593
"2014-01-29",11,100,4,0,20216244,1576422,10369593
"2014-01-29",11,115,4,0,20216244,1576422,10369593
"2014-01-29",11,102,4,0,20216244,1576422,10369593
"2014-01-29",11,98,4,0,20216244,1576422,10369593
"2014-01-29",11,104,4,0,20216244,1576422,10369593
"2014-01-29",11,98,4,0,20216244,1576422,10369593
"2014-01-29",11,103,4,0,20216244,1576422,10369593
"2014-01-29",11,96,4,0,20216244,1576422,10369593
"2014-01-29",11,102,4,0,20216244,1576422,10369593
"2014-01-29",11,105,4,0,20216244,1576422,10369593
