"날짜","출발시간","소요시간","연휴길이","눈비","X1종.교통량","X2종.교통량","서울인구수"
"2018-02-14",10,94,4,0,13237082,572941,10049607
"2018-02-14",10,87,4,0,13237082,572941,10049607
"2018-02-14",11,89,4,0,12896834,515435,10049607
"2018-02-14",11,122,4,0,12896834,515435,10049607
"2018-02-14",11,109,4,0,12896834,515435,10049607
"2018-02-14",11,99,4,0,12896834,515435,10049607
"2018-02-14",11,105,4,0,12896834,515435,10049607
"2018-02-14",11,95,4,0,12896834,515435,10049607
"2018-02-14",11,89,4,0,12896834,515435,10049607
"2018-02-14",11,99,4,0,12896834,515435,10049607
"2018-02-14",11,102,4,0,12896834,515435,10049607
"2018-02-14",11,107,4,0,12896834,515435,10049607
"2018-02-14",11,111,4,0,12896834,515435,10049607
"2018-02-14",11,130,4,0,12896834,515435,10049607
"2018-02-14",12,114,4,0,12505601,460235,10049607
"2018-02-14",12,103,4,0,12505601,460235,10049607
"2018-02-14",12,111,4,0,12505601,460235,10049607
"2018-02-14",12,119,4,0,12505601,460235,10049607
"2018-02-14",12,106,4,0,12505601,460235,10049607
"2018-02-14",12,108,4,0,12505601,460235,10049607
"2018-02-14",12,118,4,0,12505601,460235,10049607
"2018-02-14",12,108,4,0,12505601,460235,10049607
"2018-02-14",12,113,4,0,12505601,460235,10049607
"2018-02-14",12,134,4,0,12505601,460235,10049607
"2018-02-14",12,115,4,0,12505601,460235,10049607
"2018-02-14",12,119,4,0,12505601,460235,10049607
"2018-02-14",13,111,4,0,13521478,488713,10049607
"2018-02-14",13,93,4,0,13521478,488713,10049607
"2018-02-14",13,112,4,0,13521478,488713,10049607
"2018-02-14",13,108,4,0,13521478,488713,10049607
"2018-02-14",13,103,4,0,13521478,488713,10049607
"2018-02-14",13,109,4,0,13521478,488713,10049607
"2018-02-14",13,105,4,0,13521478,488713,10049607
"2018-02-14",13,109,4,0,13521478,488713,10049607
"2018-02-14",13,116,4,0,13521478,488713,10049607
"2018-02-14",13,101,4,0,13521478,488713,10049607
"2018-02-14",13,105,4,0,13521478,488713,10049607
"2018-02-14",13,114,4,0,13521478,488713,10049607
"2018-02-14",14,118,4,0,14037169,500614,10049607
"2018-02-14",14,108,4,0,14037169,500614,10049607
"2018-02-14",14,113,4,0,14037169,500614,10049607
"2018-02-14",14,132,4,0,14037169,500614,10049607
"2018-02-14",14,116,4,0,14037169,500614,10049607
"2018-02-14",14,113,4,0,14037169,500614,10049607
"2018-02-14",14,115,4,0,14037169,500614,10049607
"2018-02-14",14,107,4,0,14037169,500614,10049607
"2018-02-14",14,116,4,0,14037169,500614,10049607
"2018-02-14",14,113,4,0,14037169,500614,10049607
"2018-02-14",14,118,4,0,14037169,500614,10049607
"2018-02-14",14,122,4,0,14037169,500614,10049607
"2018-02-14",15,123,4,0,14342853,469771,10049607
"2018-02-14",15,129,4,0,14342853,469771,10049607
"2018-02-14",15,123,4,0,14342853,469771,10049607
"2018-02-14",15,126,4,0,14342853,469771,10049607
"2018-02-14",15,133,4,0,14342853,469771,10049607
"2018-02-14",15,123,4,0,14342853,469771,10049607
"2018-02-14",15,140,4,0,14342853,469771,10049607
"2018-02-14",15,135,4,0,14342853,469771,10049607
"2018-02-14",15,124,4,0,14342853,469771,10049607
"2018-02-14",15,131,4,0,14342853,469771,10049607
"2018-02-14",15,98,4,0,14342853,469771,10049607
"2018-02-14",15,118,4,0,14342853,469771,10049607
"2018-02-14",16,129,4,0,14725316,425221,10049607
"2018-02-14",16,141,4,0,14725316,425221,10049607
"2018-02-14",16,141,4,0,14725316,425221,10049607
"2018-02-14",16,182,4,0,14725316,425221,10049607
"2018-02-14",16,125,4,0,14725316,425221,10049607
"2018-02-14",16,148,4,0,14725316,425221,10049607
"2018-02-14",16,140,4,0,14725316,425221,10049607
"2018-02-14",16,137,4,0,14725316,425221,10049607
"2018-02-14",16,146,4,0,14725316,425221,10049607
"2018-02-14",16,141,4,0,14725316,425221,10049607
"2018-02-14",16,137,4,0,14725316,425221,10049607
"2018-02-14",16,149,4,0,14725316,425221,10049607
"2018-02-14",17,137,4,0,14811510,358830,10049607
"2018-02-14",17,155,4,0,14811510,358830,10049607
"2018-02-14",17,156,4,0,14811510,358830,10049607
"2018-02-14",17,149,4,0,14811510,358830,10049607
"2018-02-14",17,147,4,0,14811510,358830,10049607
"2018-02-14",17,157,4,0,14811510,358830,10049607
"2018-02-14",17,160,4,0,14811510,358830,10049607
"2018-02-14",17,188,4,0,14811510,358830,10049607
"2018-02-14",17,148,4,0,14811510,358830,10049607
"2018-02-14",17,182,4,0,14811510,358830,10049607
"2018-02-14",17,164,4,0,14811510,358830,10049607
"2018-02-14",17,162,4,0,14811510,358830,10049607
"2018-02-14",18,173,4,0,12616185,229294,10049607
"2018-02-14",18,166,4,0,12616185,229294,10049607
"2018-02-14",18,218,4,0,12616185,229294,10049607
"2018-02-14",18,174,4,0,12616185,229294,10049607
"2018-02-14",18,183,4,0,12616185,229294,10049607
"2018-02-14",18,172,4,0,12616185,229294,10049607
"2018-02-14",18,256,4,0,12616185,229294,10049607
"2018-02-14",18,126,4,0,12616185,229294,10049607
"2018-02-14",18,177,4,0,12616185,229294,10049607
"2018-02-14",18,174,4,0,12616185,229294,10049607
"2018-02-14",18,172,4,0,12616185,229294,10049607
"2018-02-14",18,174,4,0,12616185,229294,10049607
"2018-02-14",19,170,4,0,9387736,154941,10049607
"2018-02-14",19,171,4,0,9387736,154941,10049607
"2018-02-14",19,158,4,0,9387736,154941,10049607
"2018-02-14",19,168,4,0,9387736,154941,10049607
"2018-02-14",19,176,4,0,9387736,154941,10049607
"2018-02-14",19,196,4,0,9387736,154941,10049607
"2018-02-14",19,183,4,0,9387736,154941,10049607
"2018-02-14",19,165,4,0,9387736,154941,10049607
"2018-02-14",19,171,4,0,9387736,154941,10049607
"2018-02-14",19,136,4,0,9387736,154941,10049607
"2018-02-14",19,168,4,0,9387736,154941,10049607
"2018-02-14",19,175,4,0,9387736,154941,10049607
"2018-02-14",20,149,4,0,7572362,108346,10049607
"2018-02-14",20,172,4,0,7572362,108346,10049607
"2018-02-14",20,179,4,0,7572362,108346,10049607
"2018-02-14",20,164,4,0,7572362,108346,10049607
"2018-02-14",20,246,4,0,7572362,108346,10049607
"2018-02-14",20,174,4,0,7572362,108346,10049607
"2018-02-14",20,178,4,0,7572362,108346,10049607
"2018-02-14",20,189,4,0,7572362,108346,10049607
"2018-02-14",20,166,4,0,7572362,108346,10049607
"2018-02-14",20,169,4,0,7572362,108346,10049607
"2018-02-14",20,163,4,0,7572362,108346,10049607
"2018-02-14",20,179,4,0,7572362,108346,10049607
"2018-02-14",21,172,4,0,6205753,77044,10049607
"2018-02-14",21,191,4,0,6205753,77044,10049607
"2018-02-14",21,181,4,0,6205753,77044,10049607
"2018-02-14",21,171,4,0,6205753,77044,10049607
"2018-02-14",21,164,4,0,6205753,77044,10049607
"2018-02-14",21,184,4,0,6205753,77044,10049607
"2018-02-14",21,175,4,0,6205753,77044,10049607
"2018-02-14",21,179,4,0,6205753,77044,10049607
"2018-02-14",21,151,4,0,6205753,77044,10049607
"2018-02-14",21,175,4,0,6205753,77044,10049607
"2018-02-14",21,194,4,0,6205753,77044,10049607
"2018-02-14",21,190,4,0,6205753,77044,10049607
"2018-02-14",22,176,4,0,4511182,58402,10049607
"2018-02-14",22,183,4,0,4511182,58402,10049607
"2018-02-14",22,164,4,0,4511182,58402,10049607
"2018-02-14",22,170,4,0,4511182,58402,10049607
"2018-02-14",22,186,4,0,4511182,58402,10049607
"2018-02-14",22,170,4,0,4511182,58402,10049607
"2018-02-14",22,169,4,0,4511182,58402,10049607
"2018-02-14",22,210,4,0,4511182,58402,10049607
"2018-02-14",22,221,4,0,4511182,58402,10049607
"2018-02-14",22,169,4,0,4511182,58402,10049607
"2018-02-14",22,177,4,0,4511182,58402,10049607
"2018-02-14",22,170,4,0,4511182,58402,10049607
"2018-02-14",23,144,4,0,3057070,55743,10049607
"2018-02-14",23,181,4,0,3057070,55743,10049607
"2018-02-14",23,212,4,0,3057070,55743,10049607
"2020-01-23",0,74,4,0,6931877,654882,9911088
"2020-01-23",0,70,4,0,6931877,654882,9911088
"2020-01-23",0,80,4,0,6931877,654882,9911088
"2020-01-23",0,73,4,0,6931877,654882,9911088
"2020-01-23",0,80,4,0,6931877,654882,9911088
"2020-01-23",0,76,4,0,6931877,654882,9911088
"2020-01-23",0,83,4,0,6931877,654882,9911088
"2020-01-23",0,78,4,0,6931877,654882,9911088
"2020-01-23",0,89,4,0,6931877,654882,9911088
"2020-01-23",0,98,4,0,6931877,654882,9911088
"2020-01-23",1,76,4,0,3910325,423050,9911088
"2020-01-23",1,82,4,0,3910325,423050,9911088
"2020-01-23",1,76,4,0,3910325,423050,9911088
"2020-01-23",1,84,4,0,3910325,423050,9911088
"2020-01-23",1,105,4,0,3910325,423050,9911088
"2020-01-23",1,86,4,0,3910325,423050,9911088
"2020-01-23",1,80,4,0,3910325,423050,9911088
"2020-01-23",1,86,4,0,3910325,423050,9911088
"2020-01-23",1,80,4,0,3910325,423050,9911088
"2020-01-23",1,86,4,0,3910325,423050,9911088
"2020-01-23",1,80,4,0,3910325,423050,9911088
"2020-01-23",1,89,4,0,3910325,423050,9911088
"2020-01-23",2,72,4,0,3073500,479703,9911088
"2020-01-23",2,82,4,0,3073500,479703,9911088
"2020-01-23",2,86,4,0,3073500,479703,9911088
"2020-01-23",2,82,4,0,3073500,479703,9911088
"2020-01-23",2,87,4,0,3073500,479703,9911088
"2020-01-23",2,79,4,0,3073500,479703,9911088
"2020-01-23",2,85,4,0,3073500,479703,9911088
"2020-01-23",2,82,4,0,3073500,479703,9911088
"2020-01-23",2,89,4,0,3073500,479703,9911088
"2020-01-23",2,87,4,0,3073500,479703,9911088
"2020-01-23",2,82,4,0,3073500,479703,9911088
"2020-01-23",3,87,4,0,3184334,577997,9911088
"2020-01-23",3,82,4,0,3184334,577997,9911088
"2020-01-23",3,89,4,0,3184334,577997,9911088
"2020-01-23",3,94,4,0,3184334,577997,9911088
"2020-01-23",3,85,4,0,3184334,577997,9911088
"2020-01-23",3,112,4,0,3184334,577997,9911088
"2020-01-23",3,86,4,0,3184334,577997,9911088
"2020-01-23",3,93,4,0,3184334,577997,9911088
"2020-01-23",3,76,4,0,3184334,577997,9911088
"2020-01-23",3,93,4,0,3184334,577997,9911088
"2020-01-23",3,88,4,0,3184334,577997,9911088
"2020-01-23",3,91,4,0,3184334,577997,9911088
"2020-01-23",4,87,4,0,5676460,765750,9911088
"2020-01-23",4,91,4,0,5676460,765750,9911088
"2020-01-23",4,79,4,0,5676460,765750,9911088
"2020-01-23",4,96,4,0,5676460,765750,9911088
"2020-01-23",4,84,4,0,5676460,765750,9911088
"2020-01-23",4,81,4,0,5676460,765750,9911088
"2020-01-23",4,89,4,0,5676460,765750,9911088
"2020-01-23",4,82,4,0,5676460,765750,9911088
"2020-01-23",4,104,4,0,5676460,765750,9911088
"2020-01-23",4,79,4,0,5676460,765750,9911088
"2020-01-23",4,87,4,0,5676460,765750,9911088
"2020-01-23",4,89,4,0,5676460,765750,9911088
"2020-01-23",6,94,4,0,33702462,1629920,9911088
"2020-01-23",6,108,4,0,33702462,1629920,9911088
"2020-01-23",6,94,4,0,33702462,1629920,9911088
"2020-01-23",6,98,4,0,33702462,1629920,9911088
"2020-01-23",6,94,4,0,33702462,1629920,9911088
"2020-01-23",6,88,4,0,33702462,1629920,9911088
"2020-01-23",6,92,4,0,33702462,1629920,9911088
"2020-01-23",6,97,4,0,33702462,1629920,9911088
"2020-01-23",6,91,4,0,33702462,1629920,9911088
"2020-01-23",6,95,4,0,33702462,1629920,9911088
"2020-01-23",6,93,4,0,33702462,1629920,9911088
"2020-01-23",6,90,4,0,33702462,1629920,9911088
"2020-01-23",7,91,4,0,51388364,1765147,9911088
"2020-01-23",7,84,4,0,51388364,1765147,9911088
"2020-01-23",7,92,4,0,51388364,1765147,9911088
"2020-01-23",7,77,4,0,51388364,1765147,9911088
"2020-01-23",7,130,4,0,51388364,1765147,9911088
"2020-01-23",7,91,4,0,51388364,1765147,9911088
"2020-01-23",7,88,4,0,51388364,1765147,9911088
"2020-01-23",7,73,4,0,51388364,1765147,9911088
"2020-01-23",7,88,4,0,51388364,1765147,9911088
"2020-01-23",7,94,4,0,51388364,1765147,9911088
"2020-01-23",7,91,4,0,51388364,1765147,9911088
"2020-01-23",7,91,4,0,51388364,1765147,9911088
"2020-01-23",8,102,4,0,51740388,2010702,9911088
"2020-01-23",8,99,4,0,51740388,2010702,9911088
"2020-01-23",8,89,4,0,51740388,2010702,9911088
"2020-01-23",8,106,4,0,51740388,2010702,9911088
"2020-01-23",8,114,4,0,51740388,2010702,9911088
"2020-01-23",8,104,4,0,51740388,2010702,9911088
"2020-01-23",8,96,4,0,51740388,2010702,9911088
"2020-01-23",8,98,4,0,51740388,2010702,9911088
"2020-01-23",8,94,4,0,51740388,2010702,9911088
"2020-01-23",8,103,4,0,51740388,2010702,9911088
"2020-01-23",8,104,4,0,51740388,2010702,9911088
"2020-01-23",8,97,4,0,51740388,2010702,9911088
"2020-01-23",9,100,4,0,49797211,2208959,9911088
"2020-01-23",9,102,4,0,49797211,2208959,9911088
"2020-01-23",9,93,4,0,49797211,2208959,9911088
"2020-01-23",9,126,4,0,49797211,2208959,9911088
"2020-01-23",9,99,4,0,49797211,2208959,9911088
"2020-01-23",9,102,4,0,49797211,2208959,9911088
"2020-01-23",9,93,4,0,49797211,2208959,9911088
"2020-01-23",9,99,4,0,49797211,2208959,9911088
"2020-01-23",9,103,4,0,49797211,2208959,9911088
"2020-01-23",9,107,4,0,49797211,2208959,9911088
"2020-01-23",9,125,4,0,49797211,2208959,9911088
"2020-01-23",9,118,4,0,49797211,2208959,9911088
"2020-01-23",10,96,4,0,53135274,2023882,9911088
"2020-01-23",10,94,4,0,53135274,2023882,9911088
"2020-01-23",10,93,4,0,53135274,2023882,9911088
"2020-01-23",10,110,4,0,53135274,2023882,9911088
"2020-01-23",10,97,4,0,53135274,2023882,9911088
"2020-01-23",10,90,4,0,53135274,2023882,9911088
"2020-01-23",10,119,4,0,53135274,2023882,9911088
"2020-01-23",10,96,4,0,53135274,2023882,9911088
"2020-01-23",10,87,4,0,53135274,2023882,9911088
"2020-01-23",10,83,4,0,53135274,2023882,9911088
"2020-01-23",10,102,4,0,53135274,2023882,9911088
"2020-01-23",10,93,4,0,53135274,2023882,9911088
"2020-01-23",11,94,4,0,52246935,1820612,9911088
"2020-01-23",11,108,4,0,52246935,1820612,9911088
"2020-01-23",11,87,4,0,52246935,1820612,9911088
"2020-01-23",11,116,4,0,52246935,1820612,9911088
"2020-01-23",11,99,4,0,52246935,1820612,9911088
"2020-01-23",11,108,4,0,52246935,1820612,9911088
"2020-01-23",11,111,4,0,52246935,1820612,9911088
"2020-01-23",11,102,4,0,52246935,1820612,9911088
"2020-01-23",11,95,4,0,52246935,1820612,9911088
"2020-01-23",11,106,4,0,52246935,1820612,9911088
"2020-01-23",11,90,4,0,52246935,1820612,9911088
"2020-01-23",11,104,4,0,52246935,1820612,9911088
"2020-01-23",12,107,4,0,50664256,1586687,9911088
"2020-01-23",12,104,4,0,50664256,1586687,9911088
"2020-01-23",12,108,4,0,50664256,1586687,9911088
"2020-01-23",12,120,4,0,50664256,1586687,9911088
"2020-01-23",12,99,4,0,50664256,1586687,9911088
"2020-01-23",12,136,4,0,50664256,1586687,9911088
"2020-01-23",12,105,4,0,50664256,1586687,9911088
"2020-01-23",12,101,4,0,50664256,1586687,9911088
"2020-01-23",12,111,4,0,50664256,1586687,9911088
"2020-01-23",12,109,4,0,50664256,1586687,9911088
"2020-01-23",12,80,4,0,50664256,1586687,9911088
"2020-01-23",12,110,4,0,50664256,1586687,9911088
"2020-01-23",13,104,4,0,55434200,1651664,9911088
"2020-01-23",13,112,4,0,55434200,1651664,9911088
"2020-01-23",13,104,4,0,55434200,1651664,9911088
"2020-01-23",13,102,4,0,55434200,1651664,9911088
"2020-01-23",13,111,4,0,55434200,1651664,9911088
"2020-01-23",13,113,4,0,55434200,1651664,9911088
"2020-01-23",13,115,4,0,55434200,1651664,9911088
"2020-01-23",13,123,4,0,55434200,1651664,9911088
"2020-01-23",13,111,4,0,55434200,1651664,9911088
"2020-01-23",13,108,4,0,55434200,1651664,9911088
"2020-01-23",13,113,4,0,55434200,1651664,9911088
"2020-01-23",13,102,4,0,55434200,1651664,9911088
"2020-01-23",14,105,4,0,57668715,1654545,9911088
"2020-01-23",14,122,4,0,57668715,1654545,9911088
"2020-01-23",14,124,4,0,57668715,1654545,9911088
"2020-01-23",14,126,4,0,57668715,1654545,9911088
"2020-01-23",14,118,4,0,57668715,1654545,9911088
"2020-01-23",14,119,4,0,57668715,1654545,9911088
"2020-01-23",14,117,4,0,57668715,1654545,9911088
"2020-01-23",14,130,4,0,57668715,1654545,9911088
"2020-01-23",14,127,4,0,57668715,1654545,9911088
"2020-01-23",14,115,4,0,57668715,1654545,9911088
"2020-01-23",14,119,4,0,57668715,1654545,9911088
"2020-01-23",14,120,4,0,57668715,1654545,9911088
"2020-01-23",15,119,4,0,58538861,1523451,9911088
"2020-01-23",15,129,4,0,58538861,1523451,9911088
"2020-01-23",15,103,4,0,58538861,1523451,9911088
"2020-01-23",15,97,4,0,58538861,1523451,9911088
"2020-01-23",15,118,4,0,58538861,1523451,9911088
"2020-01-23",15,98,4,0,58538861,1523451,9911088
"2020-01-23",15,105,4,0,58538861,1523451,9911088
"2020-01-23",15,126,4,0,58538861,1523451,9911088
"2020-01-23",15,122,4,0,58538861,1523451,9911088
"2020-01-23",15,123,4,0,58538861,1523451,9911088
"2020-01-23",15,121,4,0,58538861,1523451,9911088
"2020-01-23",15,135,4,0,58538861,1523451,9911088
"2020-01-23",16,132,4,0,60586463,1352887,9911088
"2020-01-23",16,155,4,0,60586463,1352887,9911088
"2020-01-23",16,134,4,0,60586463,1352887,9911088
"2020-01-23",16,149,4,0,60586463,1352887,9911088
"2020-01-23",16,138,4,0,60586463,1352887,9911088
"2020-01-23",16,155,4,0,60586463,1352887,9911088
"2020-01-23",16,147,4,0,60586463,1352887,9911088
"2020-01-23",16,162,4,0,60586463,1352887,9911088
"2020-01-23",16,142,4,0,60586463,1352887,9911088
"2020-01-23",16,144,4,0,60586463,1352887,9911088
"2020-01-23",16,142,4,0,60586463,1352887,9911088
"2020-01-23",16,134,4,0,60586463,1352887,9911088
"2020-01-23",17,157,4,0,63006617,1122638,9911088
"2020-01-23",17,144,4,0,63006617,1122638,9911088
"2020-01-23",17,145,4,0,63006617,1122638,9911088
"2020-01-23",17,167,4,0,63006617,1122638,9911088
"2020-01-23",17,151,4,0,63006617,1122638,9911088
"2020-01-23",17,217,4,0,63006617,1122638,9911088
"2020-01-23",17,155,4,0,63006617,1122638,9911088
"2020-01-23",17,151,4,0,63006617,1122638,9911088
"2020-01-23",17,162,4,0,63006617,1122638,9911088
"2020-01-23",17,109,4,0,63006617,1122638,9911088
"2020-01-23",17,151,4,0,63006617,1122638,9911088
"2020-01-23",17,167,4,0,63006617,1122638,9911088
"2020-01-23",18,159,4,0,55025143,820619,9911088
"2020-01-23",18,156,4,0,55025143,820619,9911088
"2020-01-23",18,177,4,0,55025143,820619,9911088
"2020-01-23",18,154,4,0,55025143,820619,9911088
"2020-01-23",18,168,4,0,55025143,820619,9911088
"2020-01-23",18,156,4,0,55025143,820619,9911088
"2020-01-23",18,165,4,0,55025143,820619,9911088
"2020-01-23",18,158,4,0,55025143,820619,9911088
"2020-01-23",18,166,4,0,55025143,820619,9911088
"2020-01-23",18,155,4,0,55025143,820619,9911088
"2020-01-23",18,168,4,0,55025143,820619,9911088
"2020-01-23",18,170,4,0,55025143,820619,9911088
"2020-01-23",19,171,4,0,37614683,636968,9911088
"2020-01-23",19,160,4,0,37614683,636968,9911088
"2020-01-23",19,167,4,0,37614683,636968,9911088
"2020-01-23",19,180,4,0,37614683,636968,9911088
"2020-01-23",19,174,4,0,37614683,636968,9911088
"2020-01-23",19,177,4,0,37614683,636968,9911088
"2020-01-23",19,189,4,0,37614683,636968,9911088
"2020-01-23",19,183,4,0,37614683,636968,9911088
"2020-01-23",19,197,4,0,37614683,636968,9911088
"2020-01-23",19,174,4,0,37614683,636968,9911088
"2020-01-23",19,180,4,0,37614683,636968,9911088
"2020-01-23",19,175,4,0,37614683,636968,9911088
"2020-01-23",20,156,4,0,29794437,488107,9911088
"2020-01-23",20,180,4,0,29794437,488107,9911088
"2020-01-23",20,189,4,0,29794437,488107,9911088
"2020-01-23",20,195,4,0,29794437,488107,9911088
"2020-01-23",20,201,4,0,29794437,488107,9911088
"2020-01-23",20,182,4,0,29794437,488107,9911088
"2020-01-23",20,193,4,0,29794437,488107,9911088
"2020-01-23",20,197,4,0,29794437,488107,9911088
"2020-01-23",20,198,4,0,29794437,488107,9911088
"2020-01-23",20,199,4,0,29794437,488107,9911088
"2020-01-23",20,190,4,0,29794437,488107,9911088
"2020-01-23",20,191,4,0,29794437,488107,9911088
"2020-01-23",21,204,4,0,22938920,417156,9911088
"2020-01-23",21,187,4,0,22938920,417156,9911088
"2020-01-23",21,189,4,0,22938920,417156,9911088
"2020-01-23",21,166,4,0,22938920,417156,9911088
"2020-01-23",21,163,4,0,22938920,417156,9911088
"2020-01-23",21,178,4,0,22938920,417156,9911088
"2020-01-23",21,171,4,0,22938920,417156,9911088
"2020-01-23",21,188,4,0,22938920,417156,9911088
"2020-01-23",21,180,4,0,22938920,417156,9911088
"2020-01-23",21,179,4,0,22938920,417156,9911088
"2020-01-23",21,170,4,0,22938920,417156,9911088
"2020-01-23",21,175,4,0,22938920,417156,9911088
"2020-01-23",22,175,4,0,15357956,360587,9911088
"2020-01-23",22,188,4,0,15357956,360587,9911088
"2020-01-23",22,172,4,0,15357956,360587,9911088
"2020-01-23",22,180,4,0,15357956,360587,9911088
"2020-01-23",22,174,4,0,15357956,360587,9911088
"2020-01-23",22,193,4,0,15357956,360587,9911088
"2020-01-23",22,167,4,0,15357956,360587,9911088
"2020-01-23",22,184,4,0,15357956,360587,9911088
"2020-01-23",22,168,4,0,15357956,360587,9911088
"2020-01-23",22,195,4,0,15357956,360587,9911088
"2020-01-23",22,251,4,0,15357956,360587,9911088
"2020-01-23",22,177,4,0,15357956,360587,9911088
"2020-01-23",23,192,4,0,9510468,370481,9911088
"2020-01-23",23,187,4,0,9510468,370481,9911088
"2020-01-23",23,131,4,0,9510468,370481,9911088
"2020-01-23",23,193,4,0,9510468,370481,9911088
"2020-01-23",23,168,4,0,9510468,370481,9911088
"2020-01-23",23,184,4,0,9510468,370481,9911088
"2020-01-23",23,169,4,0,9510468,370481,9911088
"2020-01-23",23,188,4,0,9510468,370481,9911088
"2020-01-23",23,176,4,0,9510468,370481,9911088
"2020-01-23",23,171,4,0,9510468,370481,9911088
"2020-01-23",23,145,4,0,9510468,370481,9911088
"2020-01-23",23,163,4,0,9510468,370481,9911088
